PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION,23,153,19938,23/705,153/19938,0.1503267973856209,4.2513697677652615,7.729386040076762,4.583405327524379e-09,6.355655387500472e-09,TP53/MTOR/FLCN/BLM/TFE3/BAX/STAT3/FOXA1/USP8/PER1/CLTC/JUN/PTEN/RHOA/PRDM1/RMI2/ETV5/TFEB/MYC/MYD88/BCL6/WWTR1/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PHOTODYNAMIC_THERAPY_INDUCED_AP_1_SURVIVAL_SIGNALING,17,50,19938,17/705,50/19938,0.34,9.615489361702128,11.678050370729173,5.776691717296946e-13,1.3500582889862527e-12,NFE2L2/MAP2K4/BCL3/PDGFRA/IL2/BAX/JUN/RB1/TP53/CDKN1A/BCL2/HSP90AA1/CDKN2A/EGFR/CCNE1/FAS/CCND1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR,13,25,19938,13/705,25/19938,0.52,14.70604255319149,13.128487059650446,4.2586420197647766e-13,1.0181580920816937e-12,PIK3CA/KRAS/NRAS/AKT2/HRAS/AKT3/ESR1/EGFR/MAPK1/SRC/PIK3CB/BRAF/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,20,60,19938,20/705,60/19938,0.3333333333333333,9.426950354609929,12.515859077939897,7.950895253502703e-15,2.234846233416976e-14,PBX1/BMP5/BMPR1A/SIX2/FAT4/HOXD11/CCND1/GATA3/SIX1/ROBO2/MYCN/HOXA11/FGFR2/RET/SMO/WT1/GLI1/CTNNB1/ETV4/RARA,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,14,85,19938,14/705,85/19938,0.16470588235294117,4.6580225281602,6.470587500626001,1.5631261149878555e-06,1.7962996238534472e-06,EZH2/MYC/JUN/WIF1/CCND3/AXIN1/APC/SFRP4/TCF7L2/CTNNB1/LEF1/CCND2/KLF4/CCND1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_VITAMIN_D_RECEPTOR_PATHWAY,21,184,19938,21/705,184/19938,0.11413043478260869,3.227705827937095,5.81219497884423,2.3855888224470475e-06,2.6821755409134375e-06,HNF1A/HIF1A/CCND1/FOXO1/IRF4/CEBPA/CDKN1A/NFATC2/CDX2/TNFAIP3/CDKN2A/SLC34A2/KLF4/PRDM1/CCNC/CCNE1/CDKN1B/SALL4/MYC/BCL6/CDKN2C,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY,18,217,19938,18/705,217/19938,0.08294930875576037,2.345877046769291,3.8165568339606364,0.0007350814799964024,0.0007531869351687276,JAK1/RAC1/PTPN6/MTOR/TGFBR2/JUN/MYD88/NTRK1/CASP3/LCK/JAK2/CASP8/NFKB2/CARD11/HIF1A/CASP9/AKT1/EIF4A2,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,12,156,19938,12/705,156/19938,0.07692307692307693,2.1754500818330604,2.8218396928416265,0.009557568386198062,0.009603740214150709,PRKACA/ACKR3/YWHAE/GNAQ/PRKCB/PLCG1/JUN/ATF1/PRKAR1A/GNAS/RGS7/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_GASTRIN_SIGNALING_PATHWAY,37,115,19938,37/705,115/19938,0.3217391304347826,9.099056429232192,16.676296251645812,1.092559595553763e-25,9.090095835007308e-25,PIK3CA/CDH1/MAP2K1/IL2/PLCG1/SRC/EGFR/MTOR/PTPN11/PIK3R1/AKT1/CCND1/KRAS/PPARG/FOXO1/IKBKB/STAT3/CDKN1A/CASP3/JAK2/CDKN2A/KLF4/PRKACA/RAC1/GNAQ/BIRC3/JUN/HRAS/RHOA/RAF1/MAPK1/CDKN1B/MYC/KIT/CTNNB1/FOXO3/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_KISSPEPTIN_KISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY,12,39,19938,12/705,39/19938,0.3076923076923077,8.701800327332242,9.217430671910824,5.663636232822764e-09,7.750239055441678e-09,MAP2K2/PIK3CA/KRAS/NRAS/PRKCB/MAP2K1/HRAS/RAF1/PIK3CB/MAPK1/AKT2/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING,12,35,19938,12/705,35/19938,0.34285714285714286,9.696291793313069,9.858476404748938,1.3762194906960744e-09,2.0301677593247052e-09,PPARG/DICER1/LMNA/AXIN1/CEBPA/APC/HMGA2/TCF7L2/CTNNB1/LEF1/CDK6/CCND1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NUCLEAR_RECEPTORS_META_PATHWAY,32,313,19938,32/705,313/19938,0.10223642172523961,2.8913330161103934,6.457081783551986,8.011117855768304e-08,1.016044215853541e-07,NFE2L2/SMC1A/NCOA2/IL2/EGFR/NFKB2/SRC/NRG1/CCND1/FOXO1/KTN1/TGFBR2/HSP90AB1/BAX/STAT3/DNAJB1/NCOA1/HSP90AA1/TNFAIP3/ACKR3/BIRC3/JUN/ESR1/EP300/POU5F1/PDGFB/CDKN1B/CDK4/ARNT/MYC/EPHA3/KEAP1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,23,58,19938,23/705,58/19938,0.39655172413793105,11.214820249449744,14.915488535259213,7.961238473148407e-19,3.742725281145319e-18,PIK3CA/MAP2K1/RALGDS/SRC/MTOR/PIK3R1/AKT1/CCND3/STAT3/JAK2/GNAQ/HRAS/RB1/RAF1/MAPK1/GNAS/CCNE1/BRAF/CDKN1B/JAK1/CDK4/TSHR/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_18_SIGNALING_PATHWAY,13,56,19938,13/705,56/19938,0.23214285714285715,6.565197568389058,7.98445932096559,5.6231894332320337e-08,7.310146263201644e-08,PRKCB/IKBKB/BAX/PTEN/MYD88/TP53/CASP3/LCK/MAPK1/CASP8/CTNNB1/PIK3R1/FAS,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_SIGNALING,16,113,19938,16/705,113/19938,0.1415929203539823,4.0043682922236865,6.131782487034096,2.2946392548634204e-06,2.59394002723691e-06,RAC1/PRKCB/MYC/JUN/WIF1/CCND3/AXIN1/RHOA/APC/NFATC2/SFRP4/TCF7L2/CTNNB1/LEF1/CCND2/CCND1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,23,93,19938,23/705,93/19938,0.24731182795698925,6.994188972775109,11.092956250385832,1.0521421072454823e-13,2.7355694788382537e-13,PIK3CA/FGFR1/MAP2K1/TP53/SRC/TSC1/MTOR/CASP9/MDM2/PPARG/NOTCH1/FOXO1/PAX8/PRKACA/HRAS/TSC2/RAF1/MAPK1/ITGAV/AKT3/CTNNB1/TSHR/PRDM16,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MICROTUBULE_CYTOSKELETON_REGULATION,11,46,19938,11/705,46/19938,0.2391304347826087,6.762812210915818,7.49160904669009,4.309258415422148e-07,5.121861430901753e-07,PRKACA/PIK3CA/RAC1/GNAQ/ABL1/PTEN/STAT3/APC/CLIP1/SRC/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,34,116,19938,34/705,116/19938,0.29310344827586204,8.289214966984591,15.074293404483736,3.2133742259431627e-22,2.227939463320593e-21,BMPR1A/FGFR1/MAP2K1/AXIN1/APC/HNF1A/EGFR/MTOR/PTPN11/MDM2/AKT1/ARAF/STAT3/PDGFRB/MAP2K2/IL6ST/JUN/HRAS/PTEN/SMAD4/RAF1/MAPK1/FGFR4/AKT2/BRAF/PDGFB/JAK1/FGFR3/FGFR2/PDGFRA/AKT3/ACVR1/CTNNB1/LIFR,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MAPK_CASCADE,12,33,19938,12/705,33/19938,0.36363636363636365,10.283945841392649,10.21902412441654,6.245026271364098e-10,9.766657627396485e-10,KRAS/MAP2K2/NRAS/MAP2K4/ARAF/MAP2K1/HRAS/JUN/MAP3K1/RAF1/MAPK1/BRAF,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PI3K_AKT_MTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES_IN_PROSTATE_CANCER,14,32,19938,14/705,32/19938,0.4375,12.37287234042553,12.326906466448147,1.0992496302485175e-12,2.4585368074375443e-12,CDKN1B/PIK3CA/KRAS/FOXO1/NRAS/HRAS/TSC2/PTEN/PIK3CB/TFEB/FOXO3/MTOR/PIK3R1/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,11,45,19938,11/705,45/19938,0.24444444444444444,6.913096926713948,7.602773646571518,3.386140871415697e-07,4.071198273147196e-07,NFE2L2/CDKN1B/ARNT/IL2/BAX/JUN/EGFR/EP300/HSP90AA1/NCOA1/SRC,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ECTODERM_DIFFERENTIATION,20,137,19938,20/705,137/19938,0.145985401459854,4.12859139617953,7.035039098569945,7.640033276757962e-08,9.749244917580713e-08,TRIM33/PTPN13/BMPR1A/ZBTB16/PAX3/MAFB/CTNND2/SOX2/PIM1/NUMA1/NF2/SMAD4/CTNNA2/BAZ1A/PTPRB/FGFR2/MYC/CTNNB1/TCF3/BCOR,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,16,140,19938,16/705,140/19938,0.11428571428571428,3.2320972644376895,5.0741981218216425,3.653587014207115e-05,3.8772760150769384e-05,SMAD3/JAK1/PRKACA/GRIN2A/IL6ST/TGFBR2/PRKCB/SMAD4/SMAD2/STAT6/STAT3/MAPK1/NFKB2/BCL2/CREB1/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MARKERS_OF_KIDNEY_CELL_LINEAGE,16,59,19938,16/705,59/19938,0.2711864406779661,7.66938333934367,9.822349119862642,1.3413284279438707e-10,2.3249692751027093e-10,PBX1/NOTCH1/TNC/SIX1/RARA/KDR/RSPO3/PDGFRB/WT1/AXIN2/FAT4/HNF1A/SIX2/TLX1/CTNNB1/KIT,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,37,89,19938,37/705,89/19938,0.4157303370786517,11.757207745637103,19.47270078024877,2.0566627996948157e-30,3.0556133024037263e-29,SMAD3/PIK3CA/MAP2K1/TP53/RALGDS/DDB2/EGFR/MTOR/CASP9/PIK3R1/AKT1/CCND1/KRAS/TGFBR2/ARAF/IKBKB/BAX/STAT3/ERBB2/CDKN1A/CDKN2A/MAP2K2/RAC1/BRCA2/RHOA/SMAD2/RAF1/SMAD4/RB1/MAPK1/PIK3CB/AKT2/BRAF/JAK1/CDK4/AKT3/CDK6,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CELL_CYCLE,27,120,19938,27/705,120/19938,0.225,6.363191489361702,11.281970545779421,9.439701717463972e-15,2.5834973121480344e-14,SMAD3/SMC1A/YWHAE/TP53/ATR/MDM2/CCND1/ABL1/CCND3/CDKN1A/CDKN2A/CCND2/CHEK2/SMAD4/SMAD2/RB1/STAG2/EP300/RAD21/CCNE1/CDKN1B/CDK4/ATM/MYC/CDKN2C/CDK6/STAG1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EXTRACELLULAR_VESICLE_MEDIATED_SIGNALING_IN_RECIPIENT_CELLS,16,30,19938,16/705,30/19938,0.5333333333333333,15.083120567375886,14.779054674838523,4.632206578090792e-16,1.5720863766173287e-15,SMAD3/KRAS/NRAS/TGFBR2/HRAS/AXIN1/ERBB2/APC/SMAD4/SMAD2/RAF1/MET/CTNNB1/EGFR/MTOR/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CORTICOTROPIN_RELEASING_HORMONE_SIGNALING_PATHWAY,19,92,19938,19/705,92/19938,0.20652173913043478,5.840610545790934,8.909606221468364,4.222131280443493e-10,6.75541004870959e-10,NCOA2/MAP2K1/IL2/PLCG1/CASP9/AKT1/CASP3/HSP90AA1/GNA11/GNAQ/PRKCB/RHOA/RAF1/MAPK1/GNAS/BRAF/CTNNB1/BCL2/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS,52,82,19938,52/705,82/19938,0.6341463414634146,17.93419823559938,29.418913591060214,4.3015117016740614e-55,8.947144339482048e-53,PIK3CA/FGFR1/CBL/PLCG1/MAP2K1/TP53/SRC/TSC1/EGFR/MDM2/PIK3R1/AKT1/CCND1/MDM4/KRAS/FOXO1/ERBB3/MAP2K4/ARAF/ERBB2/CDKN1A/PDGFRB/CDKN2A/CCND2/MAP2K2/NRAS/PRKCB/BRCA2/HRAS/TSC2/PTEN/RB1/RAF1/MET/EP300/MAPK1/MSH6/PIK3CB/CCNE1/AKT2/BRAF/CDKN1B/CDK4/FGFR2/BRCA1/ATM/PDGFRA/AKT3/CDKN2C/FOXO3/CDK6/NF1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PDGF_PATHWAY,18,40,19938,18/705,40/19938,0.45,12.726382978723404,14.213148823382275,3.301750516380533e-16,1.1446068456785847e-15,JAK1/RAC1/MAP2K4/MAP2K1/PLCG1/HRAS/JUN/VAV1/STAT3/MAP3K1/RHOA/RAF1/PDGFRB/MAPK1/SRC/PTPN11/PIK3R1/PDGFB,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,12,38,19938,12/705,38/19938,0.3157894736842105,8.930795072788353,9.368777723526831,4.0504649538242735e-09,5.654340338224489e-09,RAC1/AKT2/IKBKB/BIRC3/JUN/RAF1/CASP3/MAPK1/CASP8/CTNNB1/NFKB2/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OREXIN_RECEPTOR_PATHWAY,20,88,19938,20/705,88/19938,0.22727272727272727,6.427466150870406,9.769203384534856,2.2991300361389342e-11,4.269812924258021e-11,NFE2L2/BMPR1A/MAP2K1/MTOR/HIF1A/CASP9/PTPN11/PIK3R1/FOXO1/SGK1/STAT3/CASP3/VHL/GNA11/MAP2K2/GNAQ/PRKCB/MAPK1/GNAS/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ENDOCHONDRAL_OSSIFICATION,10,63,19938,10/705,63/19938,0.15873015873015872,4.4890239783856805,5.31033118668234,6.730968616276764e-05,7.035384282339531e-05,DDR2/PRKACA/COL2A1/FGFR3/BMPR1A/FGFR1/PTCH1/CHST11/STAT5B/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,21,85,19938,21/705,85/19938,0.24705882352941178,6.9870337922403,10.590319147482026,1.273519012165698e-12,2.8179995162815442e-12,BAP1/KDM5C/PBRM1/MTOR/EGFR/TSC1/HIF1A/AKT1/STAT3/SETD2/ZEB1/PDGFRB/VHL/TSC2/PTEN/KDR/EP300/PDGFB/PDGFRA/ARNT/CREBBP,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,13,104,19938,13/705,104/19938,0.125,3.5351063829787233,4.962592913851098,7.66834708742999e-05,7.97508097092719e-05,DEK/BTK/MYC/RB1/HMGA1/BRD4/ELN/CTNNB1/SF3B1/FBLN2/CLTC/NRG1/FAS,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,10,24,19938,10/705,24/19938,0.4166666666666667,11.78368794326241,10.120328936512806,3.590471978488754e-09,5.150470148452833e-09,CHEK2/ATM/BAX/PTEN/TP53/CASP3/DDB2/CASP8/CASP9/MDM2,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,18,55,19938,18/705,55/19938,0.32727272727272727,9.255551257253385,11.737819149127331,2.551142330372504e-13,6.242795349617422e-13,SMAD3/PPARG/DICER1/NOTCH1/CDK4/MYOD1/CREBBP/LMNA/AXIN1/CEBPA/APC/CDKN1A/RB1/HMGA2/SMAD2/TCF7L2/CTNNB1/LEF1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,40,84,19938,40/705,84/19938,0.47619047619047616,13.46707193515704,21.922044083976903,1.0420296081806896e-35,2.7092769812697928e-34,PIK3CA/MAP2K1/PLCG1/SRC/EGFR/MTOR/PIK3R1/AKT1/NRG1/CCND1/KRAS/ERBB3/ARAF/BAX/STAT3/ERBB2/PDGFRB/JAK2/MAP2K2/NRAS/PRKCB/HRAS/PTEN/KDR/RAF1/MET/MAPK1/PIK3CB/AKT2/BRAF/PDGFB/JAK1/FGFR3/FGFR2/PDGFRA/MYC/AKT3/FOXO3/BCL2/NF1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CKAP4_SIGNALING_PATHWAY_MAP,39,109,19938,39/705,109/19938,0.3577981651376147,10.118836619168457,18.276928981278765,5.068942313545905e-29,6.202000007162048e-28,SMAD3/PIK3CA/CDH1/MAP2K1/FBXW7/TP53/SOX2/SRC/EGFR/CASP9/MDM2/AKT1/FAS/CCND1/CD74/TGFBR2/BAX/MYCN/CASP3/ZEB1/MAP2K2/CHEK2/PTCH1/JUN/ESR1/PTEN/SMAD4/KDR/MAPK1/CCNE1/POU5F1/LEF1/CDKN1B/CDK4/BRCA1/ATM/MYC/CASP8/CTNNB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ADIPOGENESIS,34,131,19938,34/705,131/19938,0.2595419847328244,7.340068215039792,13.938664818964767,2.404014617191861e-20,1.3158816851997557e-19,NCOA2/IRS4/SMAD3/STAT6/SFRP4/HNF1A/HIF1A/FAS/GATA3/PPARG/EPAS1/FOXO1/DDIT3/CEBPA/STAT3/CDKN1A/NCOA1/SOCS1/ID3/IL6ST/RB1/HMGA1/STAT5B/KLF6/NCOR2/GATA2/LMNA/EBF1/NCOR1/WWTR1/CTNNB1/RARA/CREB1/LIFR,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PRIMARY_OVARIAN_INSUFFICIENCY,34,170,19938,34/705,170/19938,0.2,5.656170212765957,11.672742087982142,1.4736210180856966e-16,5.377424065996928e-16,BMPR1A/IL2/FANCG/NBN/FANCC/AKT1/BLM/FOXO1/FANCA/WRN/TGFBR2/TP63/BRCA2/TSC2/RPL10/ESR1/PTEN/KDR/PRDM1/ACSL6/GNAS/POU5F1/NOTCH2/POLG/SALL4/BRCA1/ATM/LMNA/RECQL4/FOXL2/WT1/KIT/FOXO3/CNTNAP2,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INSULIN_SIGNALING,31,160,19938,31/705,160/19938,0.19375,5.4794148936170215,10.891583913772033,8.222838150467525e-15,2.2804671137296605e-14,IRS4/PIK3CA/KIF5B/CBLC/CBL/MAP2K1/TSC1/MTOR/PTPN11/PIK3R1/AKT1/FOXO1/MAP2K4/SGK1/IKBKB/MAP3K1/MAP3K13/CBLB/SOCS1/MAP2K2/RAC1/PRKCB/JUN/HRAS/PTEN/TSC2/RAF1/MAPK1/PIK3CB/AKT2/FOXO3,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,32,261,19938,32/705,261/19938,0.12260536398467432,3.4673840384772148,7.682074399965413,9.65524979050741e-10,1.4766852620776039e-09,IRS4/PIK3CA/KIF5B/GRIN2A/MAP2K1/AXIN1/APC/SFRP4/AXIN2/MTOR/CASP9/PIK3R1/AKT1/FAS/KRAS/ARAF/IKBKB/DDIT3/CASP3/MAP2K2/NRAS/GNAQ/HRAS/RAF1/MAPK1/PIK3CB/AKT2/BRAF/AKT3/CASP8/CTNNB1/CACNA1D,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,15,103,19938,15/705,103/19938,0.14563106796116504,4.118570543276182,6.075178313233893,3.310003180863103e-06,3.6235824295764496e-06,PIK3CA/MAP2K2/RAC1/AKT2/MAP2K4/MAP2K1/IKBKB/JUN/AKT3/MYD88/MAPK1/CASP8/PIK3CB/PIK3R1/AKT1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,24,155,19938,24/705,155/19938,0.15483870967741936,4.378970487302677,8.085467192764357,1.1492024147812376e-09,1.7321311759021553e-09,PBX1/YWHAE/SOX2/NFKB2/HIF1A/GATA3/TLX3/FEV/CASP3/MYB/PRKACA/JUN/CTCF/EP300/AR/POU5F1/GATA2/RET/CREBBP/PHOX2B/PRKAR1A/CTNNB1/TCF3/CREB1,General,c2.cp.wikipathways.v2023.2.Hs.symbols
