PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
RHO GTPase Effectors R-HSA-195258,18,267,19938,18/473,267/19938,0.06741573033707865,2.8417226880775353,4.722803978805943,7.465078158412012e-05,0.00010315380727987508,FLNA/DSN1/MAPK1/CTNNB1/RHOC/AREG/ABL1/KDM1A/MEN1/RHOA/MYH9/WASF3/MAPK14/CDKN1B/NCK1/SRC/PTK2/CDC42,Driver,Reactome_2022
Signaling By NOTCH R-HSA-157118,22,200,19938,22/473,200/19938,0.11,4.636744186046512,8.057669490074332,2.5227180168437683e-09,7.234964878495336e-09,HDAC3/STAT1/NOTCH2/SMAD3/NOTCH4/NCOR1/EGFR/DLL1/CCND1/JAG1/AKT1/NOTCH1/MYC/RUNX1/E2F1/KAT2B/NOTCH3/EGF/YBX1/JAG2/ADAM17/TP53,Driver,Reactome_2022
Nuclear Signaling By ERBB4 R-HSA-1251985,10,32,19938,10/473,32/19938,0.3125,13.172568710359409,10.742330127549716,2.0756432031221253e-09,6.186230723030648e-09,ESR1/PGR/ADAM17/SPARC/NCOR1/NRG1/WWOX/SRC/YAP1/CXCL12,Driver,Reactome_2022
Transcriptional Regulation By TP53 R-HSA-3700989,33,353,19938,33/473,353/19938,0.09348441926345609,3.9405757955069505,8.689428492884456,2.1694329154967586e-11,1.0133911421588813e-10,FOS/MDM2/TOPBP1/CENPJ/PRMT5/CDKN1B/CDKN1A/NLRC4/CDK12/NDRG1/TP63/CHEK2/GADD45A/MAPK14/MTOR/CHD4/LAMTOR5/BRCA1/TAF9/KAT6A/RICTOR/ATM/PTEN/PRELID1/FASN/CDK9/E2F1/TXNRD1/MDM4/BBC3/STK11/AKT1/TP53,Driver,Reactome_2022
Generic Transcription Pathway R-HSA-212436,103,1184,19938,103/473,1184/19938,0.08699324324324324,3.6669583166676194,14.749537216765102,1.3386578495215895e-31,1.0173799656364081e-29,HDAC3/TWIST1/ERBB2/NFATC2/CDKN1B/SMAD3/SERPINE1/CBX2/CHD4/EZH2/EGFR/JAG1/RICTOR/RB1/SOX9/FASN/GATA4/RUNX1/ABL1/YBX1/TP53/NR2F1/MYB/TOPBP1/INS/CENPJ/NOTCH2/RRM2/DEK/NLRC4/ESR1/CDK12/NFYB/NOTCH4/RUNX2/MTOR/THBS1/PTPN1/CCND1/CDK4/PTEN/ATM/CDK9/E2F1/KAT2B/NOTCH3/STK11/TFAP2C/TGFB1/STAT1/FOS/ZNF703/AREG/NRAS/SREBF1/PRMT5/PRMT6/SMARCC1/CTSV/MEN1/CTNNB1/TP63/NDRG1/CCN2/WWOX/SRC/LAMTOR5/ARID1B/BRCA1/RELA/TAF9/KAT6A/SP7/GATA3/NOTCH1/YAP1/TXNRD1/MDM4/RSPO3/BBC3/KMT2C/AKT1/MDM2/CDKN1A/SOX2/CHEK2/PGR/NCOR1/GADD45A/MAPK14/ESR2/ARID1A/MAPK1/DLL1/SMURF2/CSF1R/PRELID1/MYC/VEGFA/KIT/IL6/RARA/SMAD4,Driver,Reactome_2022
Mitotic G1 Phase And G1/S Transition R-HSA-453279,14,147,19938,14/473,147/19938,0.09523809523809523,4.014497130776201,5.718379100689189,1.1079376848300961e-05,1.6673913672690557e-05,E2F1/CDKN1A/ABL1/LIN9/CCND1/CDK4/CDKN1B/PTK6/RRM2/RB1/AKT1/MYC/SRC/TOP2A,Driver,Reactome_2022
Signaling By ERBB2 In Cancer R-HSA-1227990,10,25,19938,10/473,25/19938,0.4,16.860887949260043,12.369792806059312,1.2207534367980475e-10,4.757808266494954e-10,ERBB3/PIK3CA/PIK3R1/ERBB2/EGFR/HRAS/NRAS/EGF/SHC1/NRG1,Driver,Reactome_2022
Signaling By TGFB Family Members R-HSA-9006936,16,119,19938,16/473,119/19938,0.13445378151260504,5.667525361095813,7.960724035137837,2.2354797312569384e-08,5.471016156874493e-08,STAT1/CDK9/PMEPA1/MAPK1/RHOA/MYC/F11R/SMURF2/SMAD4/YBX1/NCOR1/SERPINE1/SMAD3/TGFBR2/TGFB1/MEN1,Driver,Reactome_2022
Axon Guidance R-HSA-422475,38,519,19938,38/473,519/19938,0.07321772639691715,3.0862897016949984,7.507202541701627,8.549387982968253e-10,2.7649084540663285e-09,SPTBN2/SEMA3A/GAB2/ERBB2/PIK3R1/NRAS/SEMA7A/FGFR1/CXCR4/DPYSL3/CD24/PIK3CA/RHOC/RELN/RHOA/MMP9/PAK4/MAPK14/EZR/NCK1/SRC/PTK2/CXCL12/MAPK1/EGFR/RET/MYO10/RND1/TRPC5/CLTCL1/TIAM1/ABL1/SCN10A/HRAS/MYH9/SHC1/EPHA2/CDC42,Driver,Reactome_2022
EPH-Ephrin Signaling R-HSA-2682334,10,91,19938,10/473,91/19938,0.10989010989010989,4.632112073972539,5.41334583206446,5.926193501369416e-05,8.264049653285792e-05,TIAM1/CLTCL1/MMP9/RHOA/HRAS/MYH9/EPHA2/SRC/PTK2/CDC42,Driver,Reactome_2022
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,16,52,19938,16/473,52/19938,0.3076923076923077,12.969913807123111,13.472625822186924,3.702686955332775e-14,2.558220078229917e-13,STAT3/ERBB3/ERBB2/EGFR/RHOA/HRAS/NRAS/EGF/PTPN1/CDK4/NRG1/CCND1/PTK6/CDKN1B/AKT1/PELP1,Driver,Reactome_2022
Innate Immune System R-HSA-168249,57,1022,19938,57/473,1022/19938,0.05577299412915851,2.3509555115161995,6.911703723741778,1.7620974085154103e-09,5.4660980835580075e-09,MUC16/FOS/XRCC5/MAP2K7/DSN1/GAB2/TLR3/PIK3R1/TMC6/P2RX7/NRAS/NFATC2/WASF3/GSTP1/MUC1/C5AR1/PI3/CTSV/NLRC4/RIGI/IKBKE/CTNNB1/PIK3CA/RHOA/CDC42/MMP9/CD44/BCL2/MAPK14/MAVS/MAP3K14/IL1B/SRC/PTK2/NCK1/MYD88/TLR4/PRKDC/TRAF6/NFATC1/NFKB2/MAPK1/TP53/RELA/CASP8/MYO10/MAP3K1/ABL1/DUSP4/HRAS/MYH9/SHC1/ITGAM/CXCR2/IFNA1/GRN/LCN2,Driver,Reactome_2022
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",37,657,19938,37/473,657/19938,0.0563165905631659,2.3738693079247395,5.582086985380246,1.1798479547600962e-06,2.085312664227147e-06,DSN1/PIK3R1/AREG/WASF3/CDKN1B/PREX2/MEN1/FGD1/GJA1/MAP3K11/FLNA/VIM/CTNNB1/PIK3CA/RHOA/RHOC/ANLN/PAK4/FGD5/MAPK14/OBSCN/NCK1/SRC/PTK2/MAPK1/PTK2B/JAG1/RND1/RASAL2/TIAM1/NCOA3/ABL1/MYH9/EPHA2/KDM1A/SLC1A5/CDC42,Driver,Reactome_2022
IGF1R Signaling Cascade R-HSA-2428924,13,52,19938,13/473,52/19938,0.25,10.538054968287527,10.735469588988927,1.7498609893647616e-10,6.649471759586095e-10,IGF1/FGFR2/GAB2/IRS4/PIK3CA/PIK3R1/THEM4/FGFR4/HRAS/NRAS/SHC1/FGF19/FGFR1,Driver,Reactome_2022
Signal Transduction R-HSA-162582,177,2457,19938,177/473,2457/19938,0.07203907203907203,3.0366068040486645,16.805827556704106,1.5579045728085602e-45,2.3680149506690115e-43,HDAC3/FLT1/DSN1/ERBB2/RBCK1/CCL27/ADORA1/CDKN1B/SMAD3/FGD1/CCL2/STAT3/PMEPA1/PIK3CA/SERPINE1/LPAR3/CBX2/CHD4/EZH2/EGFR/CPT1A/RET/F11R/JAG1/RICTOR/SOX9/FASN/RUNX1/NF1/TIAM1/BEX3/ABL1/ALK/CCR7/YBX1/TP53/MYB/GAB2/INS/ALDH1A3/NOTCH2/TGFBR2/PTGER4/EIF4E/ESR1/FLNA/OXTR/NOTCH4/MTOR/NCK1/MYD88/THBS1/WNT5A/CASP8/CXCL5/PTPN1/CCND1/CDK4/PTEN/DAB2IP/GNAS/PTGDR/S1PR3/CDK9/E2F1/KAT2B/TNF/IRS4/SNAI2/NOTCH3/HRAS/EGF/STK11/MYH9/GPR132/KDM1A/TGFB1/CDC42/STAT1/FOS/FGFR2/AREG/KDM4B/NRAS/SREBF1/SPARC/WASF3/NTRK3/CCL20/C5AR1/PELP1/MEN1/GJA1/CXCR4/MAP3K11/IGF1/ERBB3/CTNNB1/MMP9/LEP/ANLN/PAK4/FGD5/BCL2/OBSCN/WWOX/SRC/TRAF6/NFATC1/LAMTOR5/TNS3/RELA/WNT1/PTK2B/GATA3/PDE4D/NOTCH1/RND1/YAP1/AGTR1/RASAL2/NCOA3/RSPO3/DUSP4/SHC1/PTK6/CXCR2/JAG2/AKT1/FOXA1/SLC1A5/FGFR4/SPTBN2/MDM2/PIK3R1/GAL/CDKN1A/BRAF/FGFR1/SOX2/PREX2/VIM/WNT11/RHOC/RHOA/PGR/NCOR1/NRG1/MAPK14/FGF19/PTK2/ESR2/CXCL12/MST1R/SNAI1/MAPK1/DLL1/THEM4/SMURF2/PTHLH/GPER1/MYC/ID1/BCL9/ZNF217/VEGFA/KIT/SOX4/IL6/RARA/SMAD4/EPHA2/KISS1R/PGF/ICMT/ID2/ADAM17,Driver,Reactome_2022
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,15,140,19938,15/473,140/19938,0.10714285714285714,4.516309272123226,6.508391879058739,1.2338827894831676e-06,2.1557492413958792e-06,IKBKE/MAP3K1/FOS/NFKB2/MAP2K7/TRAF6/MAPK1/RELA/DUSP4/CASP8/ITGAM/MAPK14/MYD88/TP53/TLR4,Driver,Reactome_2022
Apoptosis R-HSA-109581,14,178,19938,14/473,178/19938,0.07865168539325842,3.315343136090458,4.836878349948887,9.292944414458704e-05,0.00012611853133908242,STAT3/E2F1/VIM/MAPK1/CTNNB1/TP63/BBC3/CASP8/BCL2/PTK2/AKT1/FASN/TP53/TLR4,Driver,Reactome_2022
Beta-catenin Independent WNT Signaling R-HSA-3858494,10,142,19938,10/473,142/19938,0.07042253521126761,2.968466188250008,3.6695827013988875,0.0021030179184712634,0.002403449049681444,NFATC1/NCOA3/CTNNB1/WNT11/WNT1/RHOA/WNT5A/NRAS/SMURF2/MYC,Driver,Reactome_2022
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,13,103,19938,13/473,103/19938,0.1262135922330097,5.320183090785936,6.8523246918240375,9.821201825721956e-07,1.7562619735408672e-06,MAP3K1/FOS/NFKB2/MAP2K7/TRAF6/MAPK1/RELA/DUSP4/CASP8/MAPK14/MYD88/TP53/TLR4,Driver,Reactome_2022
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,10,89,19938,10/473,89/19938,0.11235955056179775,4.736204480129226,5.506676897058595,4.890716852051417e-05,7.013103410488825e-05,MDM2/BRCA1/TOPBP1/MDM4/TAF9/CHEK2/STK11/ATM/MAPK14/TP53,Driver,Reactome_2022
Peptide Ligand-Binding Receptors R-HSA-375276,14,195,19938,14/473,195/19938,0.07179487179487179,3.026313221662059,4.432518755247759,0.0002425495001801351,0.0003072293668948378,CCL2/CXCR4/AGTR1/OXTR/CCR7/CXCL5/CCL27/CXCR2/CCL20/GAL/GPER1/C5AR1/KISS1R/CXCL12,Driver,Reactome_2022
Signaling By SCF-KIT R-HSA-1433557,10,42,19938,10/473,42/19938,0.23809523809523808,10.036242826940502,9.138247637917663,3.827309558726183e-08,8.555162543034997e-08,STAT1/STAT3/GAB2/PIK3CA/PIK3R1/MMP9/KIT/HRAS/NRAS/SRC,Driver,Reactome_2022
Signaling By FGFR1 In Disease R-HSA-5655302,10,36,19938,10/473,36/19938,0.2777777777777778,11.708949964763919,10.024969260795075,7.511085294627845e-09,2.0387231513989866e-08,STAT1/STAT3/GAB2/PIK3CA/TRIM24/PIK3R1/MYO18A/NRAS/HRAS/FGFR1,Driver,Reactome_2022
Transcriptional Regulation By RUNX3 R-HSA-8878159,18,94,19938,18/473,94/19938,0.19148936170212766,8.071701677837256,10.712886899932158,7.036087486197126e-12,3.5649509930065436e-11,RUNX1/CDKN1A/KAT2B/CTNNB1/YAP1/MDM2/NRAS/SMURF2/SMAD4/CCND1/JAG1/CCN2/NOTCH1/SMAD3/MYC/SRC/TGFB1/TP53,Driver,Reactome_2022
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,64,496,19938,64/473,496/19938,0.12903225806451613,5.43899611266453,15.605885073949564,6.297350101759386e-29,2.8245869904322694e-27,STAT1/HDAC3/FLT1/FOS/FGFR2/GAB2/ERBB2/PIK3R1/INS/AREG/NRAS/SPARC/WASF3/NTRK3/BRAF/FGFR1/ESR1/STAT3/IGF1/ERBB3/CTNNB1/PIK3CA/RHOA/MMP9/PGR/NCOR1/NRG1/MAPK14/FGF19/WWOX/MTOR/NCK1/SRC/PTK2/CXCL12/CHD4/MST1R/THBS1/TNS3/MAPK1/EGFR/THEM4/PTK2B/PTPN1/RICTOR/MYC/ID1/YAP1/VEGFA/FGFR4/TIAM1/IRS4/KIT/DUSP4/ALK/HRAS/EGF/SHC1/PGF/PTK6/AKT1/ID2/ADAM17/CDC42,Driver,Reactome_2022
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,30,107,19938,30/473,107/19938,0.2803738317757009,11.818379403686945,17.491016946354918,4.278545466806323e-24,7.225987899495124e-23,STAT1/FOS/MCL1/TWIST1/PIK3R1/IL13/MUC1/CDKN1A/SOX2/CCL2/STAT3/VIM/PTGS2/MMP9/LIF/IL18/BCL2/IL1B/CCND1/GATA3/MYC/ZEB1/VEGFA/TNF/IL6/ITGAM/AKT1/TGFB1/TP53/LCN2,Driver,Reactome_2022
PTEN Regulation R-HSA-6807070,14,139,19938,14/473,139/19938,0.10071942446043165,4.2455473253532485,5.985590331125847,5.7888089141669336e-06,9.262094262667093e-06,HDAC3/SNAI1/LAMTOR5/EZH2/MAPK1/SNAI2/KDM1A/CBX2/PTEN/MTOR/AKT1/PREX2/TP53/CHD4,Driver,Reactome_2022
Signaling By NTRKs R-HSA-166520,18,132,19938,18/473,132/19938,0.13636363636363635,5.748029982702287,8.531694613811254,2.3396937567221914e-09,6.83910482734179e-09,STAT3/FOS/MAPK1/TIAM1/PIK3CA/PIK3R1/RHOA/DUSP4/HRAS/NRAS/SHC1/MAPK14/NTRK3/BRAF/SRC/ID2/ID1/CHD4,Driver,Reactome_2022
FOXO-mediated Transcription R-HSA-9614085,12,64,19938,12/473,64/19938,0.1875,7.903541226215646,8.622883880014923,2.9685565564440246e-08,6.73463576984316e-08,CDKN1A/KAT2B/INS/BBC3/NFYB/SREBF1/SMAD4/STK11/GADD45A/AKT1/CDKN1B/SMAD3,Driver,Reactome_2022
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,13,101,19938,13/473,101/19938,0.12871287128712872,5.4255332509995196,6.950588366900226,7.817124289684951e-07,1.466917150656929e-06,MAP3K1/FOS/NFKB2/MAP2K7/TRAF6/MAPK1/RELA/DUSP4/CASP8/MAPK14/MYD88/TP53/TLR4,Driver,Reactome_2022
Death Receptor Signaling R-HSA-73887,14,139,19938,14/473,139/19938,0.10071942446043165,4.2455473253532485,5.985590331125847,5.7888089141669336e-06,9.262094262667093e-06,HDAC3/TRAF6/TIAM1/TNF/BEX3/RELA/RHOA/CASP8/RBCK1/OBSCN/FASN/ADAM17/MYD88/FGD1,Driver,Reactome_2022
RHO GTPase Cycle R-HSA-9012999,25,440,19938,25/473,440/19938,0.056818181818181816,2.39501249279262,4.612566843820177,5.6656545486862875e-05,7.973884179632553e-05,PIK3R1/WASF3/PREX2/FGD1/GJA1/MAP3K11/VIM/PIK3CA/RHOC/RHOA/ANLN/PAK4/FGD5/OBSCN/NCK1/SRC/PTK2B/JAG1/RND1/RASAL2/NCOA3/TIAM1/EPHA2/SLC1A5/CDC42,Driver,Reactome_2022
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,17,78,19938,17/473,78/19938,0.21794871794871795,9.187022280045536,11.293197473750363,2.9752517413926878e-12,1.808953058766754e-11,ESR1/FGFR2/GAB2/ERBB3/PIK3CA/EGFR/ERBB2/AREG/PIK3R1/FGFR1/KIT/EGF/NRG1/FGF19/SRC/FGFR4/ESR2,Driver,Reactome_2022
Signaling By GPCR R-HSA-372790,41,686,19938,41/473,686/19938,0.0597667638483965,2.5193017708442484,6.312500799969635,6.220253166583592e-08,1.3702586685807332e-07,PIK3R1/NRAS/CCL27/ADORA1/CCL20/GAL/C5AR1/PTGER4/FGD1/CCL2/CXCR4/PIK3CA/WNT11/RHOA/OXTR/RHOC/OBSCN/LPAR3/SRC/CXCL12/MAPK1/EGFR/WNT1/WNT5A/PTHLH/CXCL5/PDE4D/GPER1/GNAS/PTGDR/S1PR3/AGTR1/TIAM1/HRAS/CCR7/SHC1/GPR132/CXCR2/KISS1R/AKT1/CDC42,Driver,Reactome_2022
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,10,117,19938,10/473,117/19938,0.08547008547008547,3.602753835311975,4.40145753325297,0.0004762220478576221,0.0005744900894790361,HDAC3/AHR/NCOA3/TXNRD1/CPT1A/NFYB/SREBF1/LIN9/NCOR1/ANGPTL4,Driver,Reactome_2022
Transcriptional Regulation By RUNX2 R-HSA-8878166,19,118,19938,19/473,118/19938,0.16101694915254236,6.787221843981797,9.828620805416545,4.4460024528811565e-11,1.987624625993929e-10,HDAC3/STAT1/TWIST1/AREG/CDKN1A/ESR1/RUNX2/SRC/MAPK1/SP7/CCND1/CDK4/RB1/SOX9/YAP1/RUNX1/ABL1/SMAD4/AKT1,Driver,Reactome_2022
Cell Cycle R-HSA-1640170,35,651,19938,35/473,651/19938,0.053763440860215055,2.266248380276888,5.120475914461375,6.424196465772083e-06,1.0066782090694397e-05,DSN1/MDM2/TOPBP1/CENPJ/NCAPG2/EML4/RRM2/CDKN1B/CDKN1A/PMEPA1/CHEK2/MASTL/NUP93/SRC/ESPL1/RAB2A/MAPK1/BRCA1/LIN9/CCND1/CDK4/ATM/BRCA2/RB1/MYC/TOP2A/E2F1/FOXM1/MCPH1/ABL1/MDM4/PTK6/AKT1/TP53/PLK4,Driver,Reactome_2022
Signaling By NOTCH3 R-HSA-9012852,10,48,19938,10/473,48/19938,0.20833333333333334,8.78171247357294,8.414177665675837,1.4977094206170495e-07,3.118518245668377e-07,STAT1/JAG2/KAT2B/EGFR/DLL1/NOTCH3/EGF/YBX1/JAG1/NOTCH1,Driver,Reactome_2022
Signaling By MET R-HSA-6806834,10,63,19938,10/473,63/19938,0.15873015873015872,6.690828551293667,7.052213935699482,2.129200726788116e-06,3.636387758110041e-06,STAT3/TNS3/PIK3CA/PIK3R1/HRAS/NRAS/PTPN1/SHC1/SRC/PTK2,Driver,Reactome_2022
Cellular Response To Chemical Stress R-HSA-9711123,14,182,19938,14/473,182/19938,0.07692307692307693,3.242478451780778,4.73748376382401,0.00011779744128622997,0.00015435526789230131,HDAC3/STAT3/TXNRD1/KEAP1/LIN9/PTK6/AKT1/GSTP1/NCOR1/NOTCH1/MYC/ABCC1/TKT/PHGDH,Driver,Reactome_2022
"Cell Cycle, Mitotic R-HSA-69278",28,521,19938,28/473,521/19938,0.053742802303262956,2.265378419286378,4.5622753240389535,5.484262813991512e-05,7.790728483427194e-05,DSN1/CENPJ/NCAPG2/EML4/RRM2/CDKN1B/CDKN1A/PMEPA1/MASTL/NUP93/SRC/ESPL1/RAB2A/MAPK1/LIN9/CCND1/CDK4/RB1/MYC/TOP2A/E2F1/FOXM1/MCPH1/ABL1/PTK6/AKT1/TP53/PLK4,Driver,Reactome_2022
GPCR Downstream Signaling R-HSA-388396,37,617,19938,37/473,617/19938,0.059967585089141004,2.5277668319393096,6.009220355976249,2.590104827343043e-07,5.112934204625228e-07,PIK3R1/NRAS/CCL27/ADORA1/CCL20/GAL/C5AR1/PTGER4/FGD1/CXCR4/PIK3CA/RHOC/RHOA/OXTR/OBSCN/LPAR3/SRC/CXCL12/MAPK1/EGFR/PTHLH/CXCL5/PDE4D/GPER1/GNAS/PTGDR/S1PR3/AGTR1/TIAM1/HRAS/CCR7/SHC1/GPR132/CXCR2/KISS1R/AKT1/CDC42,Driver,Reactome_2022
Cyclin E Associated Events During G1/S Transition R-HSA-69202,10,82,19938,10/473,82/19938,0.12195121951219512,5.140514618676843,5.856641454734227,2.384908983331666e-05,3.5539820143766004e-05,E2F1/CDKN1A/LIN9/CCND1/CDK4/PTK6/RB1/CDKN1B/AKT1/MYC,Driver,Reactome_2022
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,13,84,19938,13/473,84/19938,0.15476190476190477,6.523557837511326,7.908020945390762,8.644367903768156e-08,1.8506252413700841e-07,HDAC3/FABP4/NCOA3/TNF/RELA/WNT1/LEP/SREBF1/LIN9/CDK4/NCOR1/ANGPTL4/TGFB1,Driver,Reactome_2022
Transcriptional Regulation By RUNX1 R-HSA-8878171,20,202,19938,20/473,202/19938,0.09900990099009901,4.173487116153477,7.066691408275656,7.94384980550244e-08,1.72495024348053e-07,MYB/NFATC2/PRMT6/SMARCC1/CTSV/ESR1/RUNX2/SRC/CBX2/ARID1A/THBS1/ARID1B/CCND1/GATA3/YAP1/RUNX1/KAT2B/RSPO3/ABL1/KMT2C,Driver,Reactome_2022
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,11,129,19938,11/473,129/19938,0.08527131782945736,3.594375338020552,4.608182361134648,0.00025676239424029417,0.00031990068790594024,MMRN1/FLNA/THBS1/IGF1/VEGFA/HRG/RAB27B/EGF/SPARC/SERPINE1/TGFB1,Driver,Reactome_2022
SARS-CoV Infections R-HSA-9679506,17,367,19938,17/473,367/19938,0.04632152588555858,1.9525551439878797,2.871110590105495,0.006979328356329971,0.007743488395344202,STAT1/RIGI/VEGFA/TRAF6/GJA1/IKBKE/KEAP1/HSPG2/BRD4/NCK1/AKT1/RB1/KDM1A/NUP93/MAVS/IFNA1/CHD4,Driver,Reactome_2022
Interleukin-1 Family Signaling R-HSA-446652,11,152,19938,11/473,152/19938,0.07236842105263158,3.050489596083232,3.955793681622332,0.0010284593394559722,0.0012025063045946753,STAT3/TRAF6/NFKB2/RELA/CASP8/IL13/IL18/IL1B/SMAD3/MYD88/TP53,Driver,Reactome_2022
Insulin Receptor Signaling Cascade R-HSA-74751,13,53,19938,13/473,53/19938,0.24528301886792453,10.339223742470782,10.612536280645775,2.2690004806352084e-10,8.211620787060753e-10,FGFR4/FGFR2/GAB2/MAPK1/PIK3CA/PIK3R1/INS/THEM4/HRAS/NRAS/SHC1/FGF19/FGFR1,Driver,Reactome_2022
Developmental Biology R-HSA-1266738,78,1068,19938,78/473,1068/19938,0.07303370786516854,3.078532912083997,10.884033070262575,4.0068897722897823e-19,4.060314969253646e-18,HDAC3/ERBB2/SMAD3/STAT3/PIK3CA/EZH2/EGFR/RET/SOX9/MYO10/GATA4/RUNX1/CLTCL1/TIAM1/ABL1/SCN10A/MYB/GAB2/INS/DEK/RELN/NCK1/LIN9/CDK4/E2F1/KAT2B/TNF/HRAS/MYH9/HOXA1/TGFB1/CDC42/SEMA3A/NRAS/SREBF1/CXCR4/DPYSL3/CD24/CTNNB1/TP63/LEP/MMP9/PAK4/SRC/RELA/WNT1/NOTCH1/RND1/YAP1/NCOA3/KMT2C/SHC1/AKT1/FABP4/SPTBN2/PIK3R1/SEMA7A/CDKN1A/PI3/FGFR1/SOX2/RHOC/RHOA/NCOR1/MAPK14/ANGPTL4/EZR/PTK2/CTCF/CXCL12/MAPK1/MYC/CDH2/TRPC5/RARA/SMAD4/EPHA2/SOX10,Driver,Reactome_2022
