PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
HALLMARK_UV_RESPONSE_UP,14,158,19938,14/713,158/19938,0.08860759493670886,2.4777815257336626,3.5914277000008723,0.0016442015683162303,0.0022160977659914406,BTG1/PRKACA/NTRK3/RET/CCND3/TFRC/FEN1/COL2A1/PTPRD/CCNE1/IL6ST/RPN1/CASP3/DNAJB1,General,h.all.v2023.2.Hs.symbols
HALLMARK_INTERFERON_GAMMA_RESPONSE,22,199,19938,22/713,199/19938,0.11055276381909548,3.0914460098529113,5.710210491906517,2.825250549580475e-06,6.255911931213909e-06,B2M/HLA-A/MYD88/PIM1/PTPN6/CASP8/CD74/BTG1/CD274/LATS2/JAK2/CIITA/IRF4/TNFAIP3/SOCS1/RNF213/HIF1A/CASP3/PML/FAS/STAT3/CDKN1A,General,h.all.v2023.2.Hs.symbols
HALLMARK_DNA_REPAIR,13,150,19938,13/713,150/19938,0.08666666666666667,2.423506311360449,3.370121596409706,0.002883110022315729,0.003575056427671504,DDB2/ERCC2/CANT1/FEN1/TP53/XPC/ERCC5/POLD1/CLP1/DGCR8/ERCC4/ERCC3/ELL,General,h.all.v2023.2.Hs.symbols
HALLMARK_APOPTOSIS,25,161,19938,25/713,161/19938,0.15527950310559005,4.342163720784368,8.19977521517069,6.149962040378946e-10,3.812976465034947e-09,CCND1/RARA/JUN/BCL10/CREBBP/PRF1/CASP8/CCND2/CASP9/PDGFRB/ERBB3/BRCA1/BIRC3/CDKN1B/DDIT3/CYLD/LMNA/CTNNB1/MGMT/LEF1/CASP3/ERBB2/FAS/CDKN1A/BAX,General,h.all.v2023.2.Hs.symbols
HALLMARK_MYC_TARGETS_V1,17,199,19938,17/713,199/19938,0.08542713567839195,2.3888446439772495,3.7919196672090094,0.0008320523045657584,0.0011724373382517503,RPL22/SRSF2/CNBP/SET/EIF1AX/MYC/CDK4/NPM1/XPO1/YWHAE/PCBP1/SRSF3/DEK/U2AF1/HNRNPA2B1/PABPC1/HSP90AB1,General,h.all.v2023.2.Hs.symbols
HALLMARK_TGF_BETA_SIGNALING,12,54,19938,12/713,54/19938,0.2222222222222222,6.214118747078074,7.388689485440909,3.4444881783392817e-07,9.707193957137974e-07,NCOR2/ACVR1/CTNNB1/ID3/APC/SMAD3/CDH1/BMPR1A/WWTR1/RHOA/SKI/TRIM33,General,h.all.v2023.2.Hs.symbols
HALLMARK_ESTROGEN_RESPONSE_EARLY,17,198,19938,17/713,198/19938,0.08585858585858586,2.4009095159165286,3.8151410716642795,0.0007864438357734559,0.0011609409004274826,CCND1/KLF4/ELF3/BCL11B/NCOR2/RARA/RET/CANT1/MUC1/MYC/AR/JAK2/BCL2/CBFA2T3/MYB/IL6ST/AFF1,General,h.all.v2023.2.Hs.symbols
HALLMARK_P53_PATHWAY,27,198,19938,27/713,198/19938,0.13636363636363635,3.813209231161545,7.661301432425277,2.4588048389313954e-09,1.2703825001145544e-08,JUN/ERCC5/CEBPA/NOTCH1/CCND2/BTG1/CCND3/NDRG1/XPC/CDKN2A/PPM1D/RB1/ZBTB16/DDIT3/SOCS1/TP63/FBXW7/KLF4/TP53/HRAS/RALGDS/DDB2/MDM2/FAS/FOXO3/CDKN1A/BAX,General,h.all.v2023.2.Hs.symbols
HALLMARK_INFLAMMATORY_RESPONSE,14,200,19938,14/713,200/19938,0.07,1.9574474053295936,2.6207153182813103,0.013016743987820054,0.013914450469738679,ROS1/CSF3R/LCK/IL7R/ABI1/MET/MYC/ACVR2A/HIF1A/RAF1/GPC3/CDKN1A/KLF6/CCR7,General,h.all.v2023.2.Hs.symbols
HALLMARK_G2M_CHECKPOINT,37,199,19938,37/713,199/19938,0.18592964824120603,5.199250107479896,11.46508296599904,1.186991877600246e-16,3.679674820560763e-15,CCND1/SRSF2/EZH2/NOTCH2/HMGA1/TOP1/STAG1/ATRX/POLE/CTCF/MYC/CUL3/XPO1/CDKN1B/KIF5B/NUMA1/POLQ/WRN/SMAD3/CDK4/NUP98/BRCA2/FANCC/SS18/EWSR1/HIF1A/KNL1/CDKN2C/PML/RAD21/BARD1/SMC1A/NSD2/ABL1/STIL/BCL3/SFPQ,General,h.all.v2023.2.Hs.symbols
HALLMARK_APICAL_JUNCTION,21,198,19938,21/713,198/19938,0.10606060606060606,2.9658294020145357,5.353605215968678,9.064522463748226e-06,1.8733346425079668e-05,CTNND1/TSC1/PIK3CB/EGFR/PTEN/CD274/MSN/AKT3/CD209/NF1/SRC/MYH9/HRAS/SIRPA/PTPRC/PLCG1/SYK/CDH11/CDH1/AKT2/NF2,General,h.all.v2023.2.Hs.symbols
HALLMARK_IL2_STAT5_SIGNALING,19,198,19938,19/713,198/19938,0.09595959595959595,2.6833694589655317,4.584373143816479,9.432911689174957e-05,0.0001624557013135687,ETV4/PIM1/CCND2/CD79B/CCND3/NDRG1/MYC/IRF4/SOCS1/MUC1/PTCH1/ITGAV/GATA1/CCNE1/RHOH/CASP3/CCR4/BCL2/KLF6,General,h.all.v2023.2.Hs.symbols
HALLMARK_ESTROGEN_RESPONSE_LATE,19,198,19938,19/713,198/19938,0.09595959595959595,2.6833694589655317,4.584373143816479,9.432911689174957e-05,0.0001624557013135687,CCND1/FGFR3/RET/RABEP1/PTPN6/IL6ST/SGK1/JAK2/IDH2/MYB/KLF4/NCOR2/AFF1/NAB2/COX6C/BCL2/STIL/CDH1/JAK1,General,h.all.v2023.2.Hs.symbols
HALLMARK_PI3K_AKT_MTOR_SIGNALING,22,105,19938,22/713,105/19938,0.20952380952380953,5.859026247245041,9.613713682385844,1.6200680938658165e-11,1.255552772746008e-10,CLTC/MYD88/MAPK1/SMAD2/PTPN11/EGFR/PTEN/TSC2/CALR/CDKN1B/DDIT3/LCK/ATF1/HRAS/CDK4/RAF1/PRKCB/PLCG1/RAC1/CDKN1A/AKT1/CXCR4,General,h.all.v2023.2.Hs.symbols
HALLMARK_WNT_BETA_CATENIN_SIGNALING,11,42,19938,11/713,42/19938,0.2619047619047619,7.323782809056302,7.9006022810940655,1.7616321812764721e-07,6.279654586884417e-07,NCOR2/CTNNB1/PTCH1/MYC/TP53/HEY1/AXIN2/LEF1/NOTCH1/AXIN1/CCND2,General,h.all.v2023.2.Hs.symbols
HALLMARK_ALLOGRAFT_REJECTION,33,200,19938,33/713,200/19938,0.165,4.61398316970547,9.892158044543011,1.9039480129463376e-13,2.9511194200668234e-12,B2M/ITK/HLA-A/NPM1/BCL10/PRF1/WAS/PTPN6/CD74/CCND2/EGFR/CCND3/JAK2/CDKN2A/FLNA/IRF4/BRCA1/SOCS1/LCK/CD28/ABI1/CD79A/IKBKB/ELF4/PRKCB/HIF1A/PTPRC/FCGR2B/IL2/ACVR2A/FAS/BCL3/AKT1,General,h.all.v2023.2.Hs.symbols
HALLMARK_HEME_METABOLISM,15,198,19938,15/713,198/19938,0.07575757575757576,2.1184495728675254,3.0459089995120796,0.005159259106161216,0.006151424318884527,TCEA1/CCND3/PICALM/ARHGEF12/LMO2/TOP1/GMPS/TENT5C/ANK1/GATA1/ACSL6/TAL1/FOXO3/TFRC/NCOA4,General,h.all.v2023.2.Hs.symbols
HALLMARK_COMPLEMENT,16,200,19938,16/713,200/19938,0.08,2.2370827489481067,3.3861303420983315,0.002300754288377797,0.0029718076224879877,SRC/GATA3/PIK3CA/CBLB/CASP9/JAK2/USP8/RAF1/WAS/PIM1/PDGFB/ZEB1/TNFAIP3/SH2B3/LCK/CASP3,General,h.all.v2023.2.Hs.symbols
HALLMARK_MYOGENESIS,15,199,19938,15/713,199/19938,0.07537688442211055,2.107804097626985,3.0246033373300065,0.005401555833620594,0.006201786327490312,PDE4DIP/COL3A1/MYH11/FOXO4/TPM3/MYH9/EIF4A2/TSC2/COL1A1/NOTCH1/ERBB3/RB1/CDKN1A/WWTR1/AKT2,General,h.all.v2023.2.Hs.symbols
