PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
HALLMARK_COMPLEMENT,31,200,19938,31/1351,200/19938,0.155,2.2874833456698744,4.933532288680827,1.302212253327077e-05,1.929203338262336e-05,GATA3/MMP14/TIMP1/WAS/PRSS3/USP15/PIM1/CTSD/CBLB/LGMN/TNFAIP3/LYN/SRC/IRF2/SERPINE1/FN1/GRB2/IL6/COL4A2/DUSP6/FYN/NOTCH4/RAF1/CTSB/S100A9/OLR1/KIF2A/JAK2/CDH13/PIK3CA/ZEB1,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_MTORC1_SIGNALING,35,199,19938,35/1351,199/19938,0.17587939698492464,2.5956205899966154,6.098829973070604,1.7523356240118124e-07,3.504671248023625e-07,PSMD12/CDKN1A/G6PD/GAPDH/TES/ACLY/CXCR4/AURKA/RAB1A/VLDLR/CDC25A/LGMN/SHMT2/NAMPT/ITGB2/PHGDH/PSMD14/HMGCR/LDHA/SLC1A5/XBP1/SLC2A1/STC1/HK2/MLLT11/COPS5/SQSTM1/PDK1/RRM2/ENO1/DDIT4/SQLE/MTHFD2/SLC7A5/PLK1,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_INFLAMMATORY_RESPONSE,35,200,19938,35/1351,200/19938,0.175,2.5826424870466322,6.06455830092326,1.9880921611661757e-07,3.7868422117450966e-07,BST2/RELA/OSM/MMP14/CDKN1A/P2RX7/LIF/EREG/TIMP1/TACR1/AHR/CXCL10/NAMPT/LYN/EMP3/KLF6/HAS2/HIF1A/SERPINE1/CSF3/IL6/CCL2/SPHK1/CCR7/AXL/MYC/RAF1/ADORA2B/OLR1/ABI1/CD82/MET/ROS1/NFKB1/CYBB,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_PI3K_AKT_MTOR_SIGNALING,33,105,19938,33/1351,105/19938,0.3142857142857143,4.638215078777625,10.077243264590361,3.12644827329899e-14,1.0421494244329966e-13,GRK2/CDKN1A/MAPK9/MAP2K6/RAC1/CXCR4/EGFR/PRKCB/CDK1/AKT1/CDK4/GRB2/SLC2A1/THEM4/CDK2/TRAF2/SQSTM1/E2F1/VAV3/MAP3K7/HRAS/PDK1/MAPK8/RPS6KA3/RAF1/TIAM1/PIN1/CDKN1B/PTPN11/EIF4E/PAK4/PTEN/MAPK1,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_MITOTIC_SPINDLE,48,199,19938,48/1351,199/19938,0.24120603015075376,3.5597082377096436,9.783795358577335,5.696201063132496e-15,2.2784804252529984e-14,PRC1/WASL/MAPRE1/ARHGEF2/DLGAP5/SEPTIN9/CEP131/RICTOR/NET1/NEK2/ACTN4/BCAR1/RASA1/KIF11/TOP2A/PDLIM5/KIF3C/RACGAP1/MYH9/AURKA/MAP3K11/RASAL2/SOS1/NUSAP1/NEDD9/CDK1/AKAP13/PREX1/ESPL1/APC/NOTCH2/CCNB2/KIF23/MARK4/BIRC5/CENPE/SMC4/NF1/ABI1/TIAM1/LATS1/CTTN/KIF2C/ABL1/KIF4A/PLK1/KIF15/ROCK1,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_XENOBIOTIC_METABOLISM,21,198,19938,21/1351,198/19938,0.10606060606060606,1.565237870937353,2.154979793668256,0.027696571219732943,0.03357160147846418,BCAR1/FAS/PDLIM5/HES6/ENTPD5/SHMT2/MT2A/SERPINE1/HRG/SLC1A5/ESR1/TMBIM6/SERTAD1/ENPEP/IGF1/CYP26A1/EPHA2/HMOX1/CRP/DCXR/AKR1C3,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,53,200,19938,53/1351,200/19938,0.265,3.910858623242043,11.154175356014212,2.6137005402811163e-18,1.4935431658749238e-17,ITGA2/RHOB/ITGB1/AREG/TPM1/MMP14/TIMP1/GJA1/GREM1/LOX/SPARC/FAS/PTHLH/JUN/RGS4/WNT5A/MMP2/SPP1/TNC/TNFAIP3/CCN1/CXCL12/TGFBR3/EMP3/IGFBP2/CD44/NOTCH2/SERPINE1/CDH2/NT5E/WIPF1/TGFBI/FN1/VEGFA/SNAI2/IL6/COL4A2/SFRP4/EFEMP2/TNFRSF11B/CDH11/CCN2/OXTR/CAPG/TIMP3/FOXC2/TPM4/THBS2/LOXL2/COL4A1/VEGFC/SERPINE2/FGF2,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_PROTEIN_SECRETION,12,96,19938,12/1351,96/19938,0.125,1.8447446336047373,2.2367696683430984,0.028656210955229123,0.033713189359093086,EGFR/ATP7A/BNIP3/COPB2/ANP32E/TPD52/RAB2A/MAPK1/RAB9A/RAB5A/TSPAN8/RPS6KA3,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_INTERFERON_GAMMA_RESPONSE,34,199,19938,34/1351,199/19938,0.1708542713567839,2.5214600017109974,5.815371097262394,5.285819516866791e-07,9.192729594550942e-07,BST2/CDKN1A/LATS2/PTPN2/FAS/SOCS1/PIM1/CXCL10/TNFAIP3/SOD2/NAMPT/NCOA3/MT2A/STAT3/IRF2/CD274/HIF1A/TRIM14/IL6/CCL2/HLA-G/STAT1/PTGS2/IDO1/TRIM25/VAMP8/MTHFD2/PTPN1/JAK2/ISG15/EPSTI1/B2M/NFKB1/PTPN6,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_E2F_TARGETS,76,200,19938,76/1351,200/19938,0.38,5.608023686158401,17.657574926408206,1.5584893858039144e-37,6.233957543215657e-36,SRSF2/HMMR/PCNA/CDKN1A/BRCA1/XRCC6/PTTG1/CDC20/EZH2/DLGAP5/TBRG4/TACC3/PRPS1/TMPO/PPM1D/TOP2A/CKS1B/STMN1/RACGAP1/AURKA/TIMELESS/PRKDC/CDKN3/CDKN2A/CHEK1/RAN/ATAD2/CDC25A/XPO1/CCNE1/SUV39H1/DEK/CDK1/BARD1/WEE1/ESPL1/CDCA8/RAD51C/CDC25B/CCNB2/CDK4/TRA2B/E2F8/SRSF1/DNMT1/UBE2T/HMGA1/CTCF/CDCA3/ANP32E/MYBL2/DEPDC1/MYC/BIRC5/CENPE/RFC3/KPNA2/SMC4/RRM2/NUP153/ASF1B/PSMC3IP/KIF2C/MKI67/MTHFD2/AURKB/CDKN1B/H2AZ1/KIF4A/MELK/PLK1/NAP1L1/PHF5A/HMGB3/TP53/CHEK2,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_P53_PATHWAY,52,198,19938,52/1351,198/19938,0.26262626262626265,3.8758271089877314,10.964143820856673,8.346833496790061e-18,3.709703776351138e-17,VDR/SERPINB5/PCNA/ZBTB16/CDKN1A/LIF/NDRG1/RAD9A/FAS/PPM1D/RB1/JUN/SOCS1/BMP2/CDKN2A/CTSD/ATF3/NOTCH1/WWP1/CD81/GLS2/S100A10/S100A4/CEBPA/SP1/FOXO3/RAD51C/TP63/FOS/SPHK1/TRAF4/TAX1BP3/APP/CCND2/LDHB/HRAS/MDM2/PITPNC1/DDIT4/BAX/HDAC3/VAMP8/CCND3/CD82/EPHA2/CDH13/ZNF365/KLF4/DDB2/HMOX1/DCXR/TP53,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_ESTROGEN_RESPONSE_LATE,53,198,19938,53/1351,198/19938,0.2676767676767677,3.9503622456990333,11.248310402378879,1.6096508214721588e-18,1.0731005476481059e-17,AREG/AGR2/JAK1/CDC20/CCN5/IL17RB/TFF1/RET/FRK/IDH2/SCARB1/MYOF/PPIF/TOP2A/CCND1/FOXC1/FGFR3/PDCD4/CDH1/PGR/CXCL12/RBBP8/SEMA3B/GPER1/CAV1/BCL2/METTL3/CD44/SGK1/PDZK1/XBP1/PRLR/FOS/SIAH2/GFUS/MAPT/CISH/EMP2/S100A9/TFF3/TFAP2C/TIAM1/PLXNB1/JAK2/SLC7A5/KLF4/MYB/BATF/KLK10/FABP5/DCXR/PTPN6/NMU,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_WNT_BETA_CATENIN_SIGNALING,16,42,19938,16/1351,42/19938,0.38095238095238093,5.622078883366818,8.084106787080302,5.587311393724742e-09,1.2416247541610538e-08,NUMB/ADAM17/NOTCH1/HDAC5/SKP2/CTNNB1/RBPJ/CCND2/WNT1/LEF1/MYC/HDAC2/NCSTN/NOTCH4/DLL1/TP53,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_MYOGENESIS,26,199,19938,26/1351,199/19938,0.1306532663316583,1.9281752954260571,3.5477000907967153,0.0009779833712282168,0.001303977828304289,ACSL1/ITGB1/CDKN1A/SPARC/RB1/MYH9/PTP4A3/FOXO4/NOTCH1/HDAC5/FABP3/COL4A2/ERBB3/SPHK1/KLF5/AKT2/APP/IGF1/WWTR1/SPDEF/CDH13/PICK1/PDLIM7/STC2/TEAD4/FGF2,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_TGF_BETA_SIGNALING,16,54,19938,16/1351,54/19938,0.2962962962962963,4.372728020396414,6.690818559049393,3.2567984605758274e-07,5.921451746501504e-07,BMPR1A/BMP2/HDAC1/CDH1/RHOA/BCAR3/CTNNB1/JUNB/WWTR1/ARID4B/CDKN1C/APC/MAP3K7/SERPINE1/ID1/NOG,Oncogene,h.all.v2023.2.Hs.symbols
HALLMARK_IL6_JAK_STAT3_SIGNALING,20,87,19938,20/1351,87/19938,0.22988505747126436,3.3926338089282524,6.029726260031114,1.078996599938616e-06,1.7263945599017857e-06,PTPN2/IL17RB/MAP3K8/FAS/SOCS1/JUN/PIM1/CXCL10/LEPR/STAT3/CD44/TNF/GRB2/IL6/STAT1/CSF2/CBL/PTPN1/PTPN11/HMOX1,Oncogene,h.all.v2023.2.Hs.symbols
