PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,22,84,19938,22/240,84/19938,0.2619047619047619,21.757738095238096,21.04360402125061,1.0806346342660015e-23,1.512888487972402e-22,PIK3CA/EGFR/SRC/MTOR/AKT1/CCND1/KRAS/VEGFA/EIF4E/ERBB2/STAT3/SHC4/NRAS/HRAS/PTEN/IL6/BRAF/AXL/FGFR2/MYC/HGF/GAS6,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CKAP4_SIGNALING_PATHWAY_MAP,24,109,19938,24/240,109/19938,0.22018348623853212,18.291743119266055,19.981407481740778,8.958701129046462e-24,1.5050617896798058e-22,PIK3CA/CDH1/SNAI1/TP53/SOX2/MMP9/SRC/EGFR/CD44/AKT1/CCND1/GLI2/CDK1/BMI1/MYCN/WNT3A/ESR1/PTEN/SMAD4/ATM/SHH/MYC/RAD9A/RELA,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ADIPOGENESIS,11,131,19938,11/240,131/19938,0.08396946564885496,6.975763358778626,7.574328677214028,5.452701894122595e-07,6.107026121417306e-07,GATA3/LIF/STAT3/STAT5A/CDKN1A/RB1/INS/NR3C1/IL6/CREB1/GATA2,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INSULIN_SIGNALING,11,160,19938,11/240,160/19938,0.06875,5.7114062500000005,6.604558898485859,3.926246222401152e-06,4.07166274915675e-06,PIK3CA/RAC1/MAP4K4/ELK1/HRAS/PTEN/EIF4E/FOS/MAP3K7/MTOR/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,14,261,19938,14/240,261/19938,0.05363984674329502,4.456130268199234,6.203765497387709,3.6242953629013583e-06,3.8055101310464266e-06,PIK3CA/KRAS/NRAS/HRAS/RELA/APC/INS/PPP3CC/MTOR/IL6/PTGS2/BRAF/AKT1/WNT3A,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,15,155,19938,15/240,155/19938,0.0967741935483871,8.039516129032258,9.711516237829777,6.362648550510423e-10,9.717499604415917e-10,FOXM1/GATA3/VEGFA/CXCL8/HDAC9/MAOA/NKX3-1/NTRK2/SOX2/AR/NFKB2/NR3C1/IL6/CREB1/GATA2,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MEASLES_VIRUS_INFECTION,11,135,19938,11/240,135/19938,0.08148148148148149,6.769074074074075,7.4238974566826075,7.373734015275259e-07,8.14991654319897e-07,PIK3CA/TLR9/STAT5A/TP53/STAT3/FOS/MAP3K7/NFKB2/IL6/RELA/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,12,73,19938,12/240,73/19938,0.1643835616438356,13.656164383561643,11.957591452905147,6.756863874496128e-11,1.1351531309153495e-10,KRAS/RAC1/MYC/SMAD4/TP53/APC/CDKN1A/FOS/PTGS2/BRAF/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TGF_BETA_SIGNALING_PATHWAY,17,132,19938,17/240,132/19938,0.12878787878787878,10.69905303030303,12.340773199319099,4.1699207215798413e-13,1.0007809731791619e-12,RAC1/CDK1/TRAP1/MYC/RUNX2/SMAD4/TGFBR3/TP53/CDKN1A/TERT/FOS/MAP3K7/SRC/YAP1/PTK2/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SMALL_CELL_LUNG_CANCER,11,95,19938,11/240,95/19938,0.11578947368421053,9.61921052631579,9.29501476064716,1.9622101594560488e-08,2.5754008342860643e-08,PIK3CA/MYC/PTEN/RB1/TP53/CDKN1A/PTGS2/PTK2/RELA/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,14,49,19938,14/240,49/19938,0.2857142857142857,23.735714285714284,17.588330905600372,4.258301002550997e-16,1.7033204010203988e-15,VEGFA/CXCL8/RAC1/MYC/STAT3/SMAD4/TP53/CDKN1A/CD44/RRM2/IL6/PTGS2/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_T_CELL_ACTIVATION_SARS_COV_2,11,88,19938,11/240,88/19938,0.125,10.384375,9.738473641916364,8.660169956836055e-09,1.1733133489906914e-08,HRAS/PTEN/TP53/CDKN1A/FOS/PPP3CC/IL17A/MTOR/RELA/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY,25,302,19938,25/240,302/19938,0.08278145695364239,6.877069536423842,11.359579302148719,3.6510647044167916e-14,1.0222981172367016e-13,F2R/PIK3CA/FGFR1/EGFR/MTOR/AKT1/KRAS/VEGFA/EIF4E/CDKN1A/FOXA1/PTK2/PRL/NRAS/HRAS/PTEN/PHLPP2/FGF10/FGFR2/EPHA2/INS/KIT/HGF/COMP/CREB1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PI3K_AKT_SIGNALING_PATHWAY,32,337,19938,32/240,337/19938,0.09495548961424333,7.888427299703265,14.077332678316207,1.2445615033217702e-19,7.467369019930621e-19,F2R/PIK3CA/FGFR1/TP53/EGFR/MTOR/AKT1/CCND1/KRAS/VEGFA/IL7/EIF4E/NTRK2/CDKN1A/PTK2/PRL/NRAS/RAC1/HRAS/CREB1/PTEN/PHLPP2/IL6/FGF10/FGFR2/EPHA2/MYC/INS/KIT/HGF/COMP/RELA,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EBOLA_VIRUS_INFECTION_IN_HOST,12,128,19938,12/240,128/19938,0.09375,7.788281250000001,8.504465689468736,4.8679328009401266e-08,6.195550837560161e-08,CTSB/PIK3CA/RAC1/DAB2IP/NFKB2/EGFR/MERTK/GAS6/PAK1/RELA/AKT1/AXL,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,23,73,19938,23/240,73/19938,0.3150684931506849,26.17431506849315,23.784787047072314,8.156396610516444e-27,6.851373152833814e-25,PIK3CA/FGFR1/TP53/EGFR/NFKB2/MTOR/AKT1/CCND1/KRAS/VEGFA/NOTCH1/EIF4E/ERBB2/CDKN1A/CUL3/NRAS/HRAS/PTEN/RB1/SMAD4/FGFR2/TERT/RELA,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEURAL_CREST_DIFFERENTIATION,11,101,19938,11/240,101/19938,0.10891089108910891,9.047772277227724,8.949995725314164,3.748903009975523e-08,4.84473619750683e-08,NOTCH1/HDAC9/CDH1/FGFR2/FGFR1/MYC/SNAI1/SOX9/DLL3/NFKB2/WNT3A,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CHEMOKINE_SIGNALING_PATHWAY,15,165,19938,15/240,165/19938,0.09090909090909091,7.552272727272728,9.328721193611672,1.526424624264181e-09,2.1369944739698535e-09,PIK3CA/KRAS/NRAS/PREX1/RAC1/CCR4/HRAS/RELA/STAT3/SHC4/PTK2/CX3CL1/PAK1/BRAF/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,10,34,19938,10/240,34/19938,0.29411764705882354,24.433823529411768,15.095131157835155,5.389665093189405e-12,1.1042240678729513e-11,PIK3CA/ELK1/HRAS/PTEN/STAT3/FOS/HGF/SRC/PTK2/PAK1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS,10,98,19938,10/240,98/19938,0.10204081632653061,8.47704081632653,8.190235963023033,2.936062519157471e-07,3.378482898756542e-07,RAC1/FGFR2/EPHA2/CDH1/FGFR1/NTRK2/KIT/EGFR/MTOR/YAP1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_VEGFA_VEGFR2_SIGNALING,31,430,19938,31/240,430/19938,0.07209302325581396,5.989127906976745,11.544548463084517,1.211826901539647e-15,4.425802596927406e-15,PIK3CA/HDAC9/ELK1/CAMKK2/HMGB1/SRC/MTOR/AKT1/CCND1/VEGFA/CXCL8/ABL1/RELA/EIF4E/STAT3/CFL1/PBK/PGD/PTGS2/PAK1/PTK2/ACKR3/RAC1/HSPB1/HRAS/ERG/GATA2/MAPKAPK5/EPHA2/SOD2/CREB1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_LEPTIN_SIGNALING_PATHWAY,14,71,19938,14/240,71/19938,0.19718309859154928,16.380985915492957,14.330840476069056,1.2011654518743884e-13,3.2547709018531814e-13,RAC1/ELK1/HRAS/CREB1/ESR1/EIF4E/ERBB2/STAT3/PTEN/SRC/MTOR/PTK2/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NON_SMALL_CELL_LUNG_CANCER,14,72,19938,14/240,72/19938,0.19444444444444445,16.153472222222224,14.21829918714392,1.4753181415519582e-13,3.7601679934595335e-13,PIK3CA/KRAS/NRAS/HRAS/STAT3/STAT5A/TP53/ERBB2/CDKN1A/RB1/EGFR/BRAF/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BLADDER_CANCER,16,40,19938,16/240,40/19938,0.4,33.230000000000004,22.522160374382068,5.708577005905998e-21,4.3592769863282164e-20,KRAS/CXCL8/VEGFA/NRAS/CDH1/MYC/HRAS/RB1/ERBB2/TP53/CDKN1A/EGFR/MMP9/SRC/BRAF/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,21,109,19938,21/240,109/19938,0.1926605504587156,16.0052752293578,17.33928827565162,1.2121728559306805e-19,7.467369019930621e-19,PIK3CA/TP53/APC/HMGB1/NFKB2/AKT1/CCND1/KRAS/ABL1/ERBB2/CDKN1A/WNT3A/NRAS/RAC1/HRAS/PTEN/SMAD4/ATM/MYC/SOD2/MAP3K7,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CIRCADIAN_RHYTHM_GENES,10,199,19938,10/240,199/19938,0.05025125628140704,4.17462311557789,4.967988680081962,0.00015532183103467986,0.00015532183103467986,EZH2/PTEN/PRKDC/TP53/PRMT5/IL6/MTA1/NTRK3/CREB1/KMT2A,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FOCAL_ADHESION,18,198,19938,18/240,198/19938,0.09090909090909091,7.552272727272728,10.227640296548227,3.3556680658890725e-11,5.915030646612737e-11,PIK3CA/VEGFA/RAC1/ELK1/HRAS/PTEN/ERBB2/EGFR/HGF/SRC/SHC4/PAK4/COMP/PTK2/PAK1/BRAF/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EGF_EGFR_SIGNALING_PATHWAY,20,159,19938,20/240,159/19938,0.12578616352201258,10.449685534591195,13.20499411568207,5.272941349414611e-15,1.6883878959178283e-14,ELK1/STAT5A/EGFR/SRC/MTOR/AKT1/KRAS/ABL1/STAT3/ERBB2/CFL1/FOS/PAK1/PTK2/RAC1/HRAS/PTEN/BRAF/SPRY2/CREB1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NRP1_TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,14,53,19938,14/240,53/19938,0.2641509433962264,21.94433962264151,16.852574955403366,1.4528315059674136e-15,5.0849102708859476e-15,VEGFA/CHD1/RAC1/SMAD4/SNAI1/TGFBR3/EGFR/MMP9/SRC/NFKB2/HGF/PTK2/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MESODERMAL_COMMITMENT_PATHWAY,12,145,19938,12/240,145/19938,0.08275862068965517,6.875172413793104,7.837422575261462,1.9360157747193996e-07,2.2904975362877403e-07,GATA3/TRIM28/WNT3A/FGFR1/FOXA2/SMAD4/SNAI1/FOXA1/SOX2/TBX3/YAP1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ENDODERM_DIFFERENTIATION,10,140,19938,10/240,140/19938,0.07142857142857142,5.933928571428571,6.466520735598931,7.740945694555752e-06,7.834210100514255e-06,EZH2/NOTCH1/GLI2/KDM4A/FOXA2/SMAD4/APC/FOXA1/SOX2/NR3C1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY,10,50,19938,10/240,50/19938,0.2,16.615000000000002,12.202698859933585,3.567329882656931e-10,5.762609810445812e-10,PIK3CA/VEGFA/FGFR2/FGFR1/STAT3/SOX9/FOS/RUNX2/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,10,87,19938,10/240,87/19938,0.11494252873563218,9.548850574712644,8.820650542219935,9.414371367287599e-08,1.1803092460479974e-07,GATA3/NOTCH1/GLI2/SMAD4/BMP6/SOX9/SOX2/FOS/EGFR/NR3C1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,14,59,19938,14/240,59/19938,0.23728813559322035,19.71271186440678,15.888757185645625,7.539736275378749e-15,2.261920882613625e-14,PIK3CA/KRAS/NRAS/RAC1/HRAS/BRAF/STAT3/CDKN1A/HGF/SRC/PTK2/PAK1/PAK4/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,10,56,19938,10/240,56/19938,0.17857142857142858,14.834821428571429,11.443582249600047,1.1608632098119307e-09,1.741294814717896e-09,KRAS/VEGFA/HRAS/CREB1/STAT3/FOS/SRC/MTOR/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FRAGILE_X_SYNDROME,10,121,19938,10/240,121/19938,0.08264462809917356,6.865702479338843,7.143617953557256,2.0835594870250336e-06,2.2729739858454914e-06,KRAS/CREB1/PTEN/EIF4E/NTRK2/MMP9/SRC/MTOR/BRAF/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BREAST_CANCER_PATHWAY,29,154,19938,29/240,154/19938,0.18831168831168832,15.643993506493509,20.136653410396352,1.9358845128465376e-26,8.130714953955458e-25,PIK3CA/FGFR1/TP53/APC/DLL3/EGFR/HEY1/MTOR/NFKB2/AKT1/CCND1/KRAS/NOTCH1/ERBB2/CDKN1A/FOS/SHC4/WNT3A/NRAS/BRCA2/HRAS/ESR1/PTEN/RB1/FGF10/BRAF/ATM/MYC/KIT,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ERBB_SIGNALING_PATHWAY,21,90,19938,21/240,90/19938,0.23333333333333334,19.38416666666667,19.29440038124538,1.6527570454026096e-21,1.388315918138192e-20,PIK3CA/ELK1/STAT5A/TP53/EGFR/SRC/MTOR/PAK4/AKT1/CCND1/KRAS/ABL1/ERBB2/CDKN1A/SHC4/PAK1/PTK2/NRAS/HRAS/BRAF/MYC,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MELANOMA,18,68,19938,18/240,68/19938,0.2647058823529412,21.99044117647059,19.138220245379255,1.1052949318903874e-19,7.467369019930621e-19,PIK3CA/KRAS/NRAS/RAC1/CDH1/ELK1/HRAS/CREB1/PTEN/RB1/TP53/CDKN1A/FOS/KIT/PAK1/BRAF/AKT1/CCND1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATITIS_B_INFECTION,20,150,19938,20/240,150/19938,0.13333333333333333,11.076666666666666,13.673699451976814,1.6724607098821205e-15,5.6194679852039254e-15,PIK3CA/ELK1/STAT5A/MMP9/SRC/AKT1/KRAS/CXCL8/RELA/STAT3/CDKN1A/FOS/NRAS/HRAS/SMAD4/IL6/BRAF/MYC/MAP3K7/CREB1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,18,82,19938,18/240,82/19938,0.21951219512195122,18.2359756097561,17.263202849728827,4.3762970631482225e-18,2.042271962802504e-17,VEGFA/CXCL8/ABL1/CDH1/ELK1/FGFR1/HSPB1/PTEN/HK2/TP53/MST1R/MMP9/SRC/MTOR/PTK2/CXCL1/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MAPK_SIGNALING_PATHWAY,23,246,19938,23/240,246/19938,0.09349593495934959,7.767174796747967,11.788389942350017,3.041334761022553e-14,8.809383445720497e-14,FGFR1/ELK1/TP53/PPP3CC/EGFR/NFKB2/AKT1/KRAS/MAP4K4/NTRK2/FOS/PAK1/NRAS/RAC1/HSPB1/HRAS/FGF10/BRAF/MAPKAPK5/FGFR2/MYC/MAP3K7/RELA,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RAC1_PAK1_P38_MMP2_PATHWAY,17,68,19938,17/240,68/19938,0.25,20.76875,18.0243325185534,3.4456782139268695e-18,1.7025704115873943e-17,PIK3CA/KRAS/NRAS/RAC1/MYC/SRC/HRAS/STAT3/STAT5A/TP53/ERBB2/EGFR/YAP1/PTK2/PAK1/RELA/AKT1,Driver,c2.cp.wikipathways.v2023.2.Hs.symbols
