PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,25,85,19938,25/482,85/19938,0.29411764705882354,12.166219184769343,16.237874661381213,1.182910257836323e-20,1.5141251300304933e-19,FZD2/APC/CTNNBIP1/DKK2/WNT5A/MTDH/FZD8/CCND1/NLK/DKK1/WIF1/SFRP1/WNT7B/CCND2/KLF4/SOX7/WNT3A/EZH2/FZD5/WNT16/DVL2/LEF1/FZD7/LRP6/MYC,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_VITAMIN_D_RECEPTOR_PATHWAY,20,184,19938,20/482,184/19938,0.10869565217391304,4.4962114378495395,7.4990408750119455,2.2553058855062134e-08,3.954508949928703e-08,IGFBP3/CDKN2B/IRF8/CCND1/FOXO1/CDKN1A/SFRP1/CDKN2A/GADD45A/ADAMTS5/KLF4/HSD17B2/CDKN1B/TIMP3/CEACAM1/MYC/TPM1/ID4/S100A4/SERPINB1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY,18,217,19938,18/482,217/19938,0.08294930875576037,3.4312102032621374,5.667800495652773,5.969909838165353e-06,6.884220353920408e-06,SMAD1/RAC1/PTPN6/IGFBP3/TGFBR2/FYN/STEAP3/EIF4E/AHR/FOS/EGR1/DUSP1/FGF2/MAPK8/MTOR/IL6/ITCH/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_GASTRIN_SIGNALING_PATHWAY,28,115,19938,28/482,115/19938,0.24347826086956523,10.07151362078297,15.355735803528907,1.6273909102413422e-20,1.8936912410081074e-19,CDH1/RPS6KB1/CDC42/EGR1/SRC/EGFR/MTOR/PIK3R1/CD44/AKT1/CCND1/KRAS/VEGFA/FOXO1/ITGB1/STAT3/CDKN1A/FOS/CDKN2A/MAPK14/KLF4/RAC1/FYN/CDKN1B/MYC/FOXO3/MAPK8/BCL2L1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NUCLEAR_RECEPTORS_META_PATHWAY,28,313,19938,28/482,313/19938,0.08945686900958466,3.7003963782429437,7.579167370197387,3.0442416185880403e-09,6.185125828242367e-09,TNS4/SLC39A6/EGR1/EGFR/SRC/SLC2A3/NRG1/CAVIN2/GPX3/CCND1/FOXO1/TGFBR2/PPARGC1A/STAT3/SOD3/SLC5A8/GSTP1/ESR1/TGFBR3/AHR/SLC39A1/POU5F1/CDKN1B/SLC39A2/MYC/SPRY1/CES1/NR1H4,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,11,58,19938,11/482,58/19938,0.1896551724137931,7.845113750178852,8.216996860124073,1.20153816601569e-07,1.8755717713415646e-07,CDKN1B/STAT3/RB1/RPS6KB1/SRC/MTOR/IGF1R/MAPK14/PIK3R1/AKT1/RAP1GAP,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_SIGNALING,25,113,19938,25/482,113/19938,0.22123893805309736,9.151580802702604,13.677323098802356,2.2488206756822328e-17,1.599161369374032e-16,FZD2/APC/CTNNBIP1/DKK2/WNT5A/FZD8/CCND1/NLK/DKK1/WIF1/SFRP1/WNT7B/CCND2/WNT3A/RAC1/FZD5/CAMK2D/WNT16/DVL2/LEF1/FZD7/LRP6/MYC/MAP3K7/MAPK8,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,13,93,19938,13/482,93/19938,0.13978494623655913,5.782224601793601,7.2756623612712295,3.6587949445784445e-07,5.203619476733788e-07,NOTCH1/FOXO1/FGFR1/MTOR/PPARGC1A/AKT3/TP53/RPS6KB1/MDM2/SRC/MAPK14/CREB3/KLB,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MICROTUBULE_CYTOSKELETON_REGULATION,10,46,19938,10/482,46/19938,0.21739130434782608,8.992422875699079,8.54170934881316,1.1604829839032168e-07,1.8338496535754537e-07,EPHB2/RAC1/ABL1/PTEN/STAT3/APC/CDC42/SRC/AKT1/WNT3A,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,26,116,19938,26/482,116/19938,0.22413793103448276,9.27149806839319,14.062614647927992,3.607960241163685e-18,3.5524531605303975e-17,FZD2/FZD4/SMAD7/FGFR1/APC/WNT5A/EGFR/MTOR/MDM2/FZD8/AKT1/STAT3/FOS/WNT7B/FGF2/SELENOP/WNT3A/SMAD1/FZD5/PTEN/SMAD4/WNT16/DVL2/FZD7/LRP6/AKT3,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ECTODERM_DIFFERENTIATION,17,137,19938,17/482,137/19938,0.12408759124087591,5.132901232698307,7.640088567766742,3.631871925927547e-08,6.198394753583013e-08,FZD4/NLK/STC1/ZBTB16/MYC/SOCS2/FZD5/FYN/SMAD4/ARHGAP10/PAX6/TBL1X/NF2/FHL2/TCF3/FZD8/TFAP2A,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,14,140,19938,14/482,140/19938,0.1,4.136514522821577,5.861750179471024,7.796195829776765e-06,8.909938091173445e-06,BDNF/SMAD7/TGFBR2/SMAD4/SMAD2/TGFBR3/STAT3/BCL2/FOS/CAMK2D/FGF2/IL6/SLC2A3/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MARKERS_OF_KIDNEY_CELL_LINEAGE,11,59,19938,11/482,59/19938,0.1864406779661017,7.712145720514804,8.126747384694754,1.445072469943699e-07,2.1821714564617417e-07,PBX1/SMAD1/NOTCH1/HNF1B/ALDH1A2/DCN/SFRP1/WT1/WNT5A/RARA/RARB,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,28,89,19938,28/482,89/19938,0.3146067415730337,13.013753554944286,17.87849885356667,6.809509141777274e-24,1.743234340294982e-22,TP53/RPS6KB1/CDC42/DDB2/E2F2/EGFR/MTOR/PIK3R1/AKT1/CCND1/KRAS/VEGFA/TGFBR2/STAT3/ERBB2/CDKN1A/CDKN2A/GADD45A/RAC1/BRCA2/SMAD4/PEBP1/SMAD2/RB1/PAK6/AKT3/MAPK8/BCL2L1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CELL_CYCLE,18,120,19938,18/482,120/19938,0.15,6.204771784232364,9.000964468511121,6.501520680776374e-10,1.4860618698917427e-09,CDKN1B/CHEK2/ABL1/CDKN2B/ATM/SKP2/MYC/SMAD4/SMAD2/TP53/CDKN1A/RB1/E2F2/CDKN2A/GADD45A/CCND2/MDM2/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EXTRACELLULAR_VESICLE_MEDIATED_SIGNALING_IN_RECIPIENT_CELLS,12,30,19938,12/482,30/19938,0.4,16.54605809128631,13.412006100287883,2.0272342255046634e-12,6.828578443805182e-12,KRAS/TGFBR2/SMAD4/ERBB2/APC/SMAD2/TGFBR3/WNT5A/EGFR/MTOR/AKT1/WNT3A,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS,26,82,19938,26/482,82/19938,0.3170731707317073,13.115777755287926,17.303700405349826,2.256336189911354e-22,4.813517205144222e-21,CDKN2B/FGFR1/TP53/EGFR/SRC/PIK3R1/MDM2/AKT1/CCND1/KRAS/FOXO1/ERBB2/CDKN1A/CDKN2A/IGF1R/CCND2/BRCA2/PTEN/RB1/CDKN1B/ERRFI1/BRCA1/ATM/AKT3/FOXO3/NF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OREXIN_RECEPTOR_PATHWAY,10,88,19938,10/482,88/19938,0.11363636363636363,4.700584685024519,5.475932327815541,5.192770511024104e-05,5.5389552117590444e-05,SMAD1/FOXO1/MTOR/STAT3/RPS6KB1/VHL/MAPK8/MAPK14/IL6/PIK3R1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ENDOCHONDRAL_OSSIFICATION,10,63,19938,10/482,63/19938,0.15873015873015872,6.5658960679707565,6.964315593770984,2.5193624514474255e-06,3.013816764348322e-06,RUNX3/VEGFA/TIMP3/ADAMTS1/FGFR1/SOX6/FGF2/IGF1R/ADAMTS5/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,10,55,19938,10/482,55/19938,0.18181818181818182,7.520935496039231,7.6221402821662645,6.85342989254886e-07,8.861000265113677e-07,DICER1/NOTCH1/RB1/SMAD2/APC/CDKN1A/CEBPD/WNT7B/TARBP2/LEF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,24,84,19938,24/482,84/19938,0.2857142857142857,11.818612922347361,15.639175798057543,1.511830362515974e-19,1.6126190533503722e-18,RPS6KB1/EGFR/SRC/MTOR/PIK3R1/AKT1/CCND1/NRG1/KRAS/VEGFA/EIF4E/ERBB2/STAT3/FGF2/IGF1R/PTEN/IL6/AXL/MYC/AKT3/FOXO3/BCL2L1/BCL2/NF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CKAP4_SIGNALING_PATHWAY_MAP,32,109,19938,32/482,109/19938,0.29357798165137616,12.143895846815639,18.36227688211973,4.5391040698409946e-26,1.9366844031321578e-24,TNFRSF10B/CDH1/FBXW7/TP53/SRC/EGFR/MDM2/CD44/AKT1/CCND1/PARD3/DKK1/TGFBR2/DKK3/MYCN/ITGB1/TWIST1/MAPK14/WNT3A/GOLPH3/CHEK2/NGFR/ESR1/PTEN/SMAD4/POU5F1/LEF1/CDKN1B/BRCA1/ATM/MYC/CASP1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ADIPOGENESIS,19,131,19938,19/482,131/19938,0.1450381679389313,5.999524880428241,9.03611346833647,3.9237733159950585e-10,9.300796008284583e-10,GATA3/FOXO1/PPARGC1A/LPL/STAT3/CDKN1A/TWIST1/SOCS1/GADD45A/MBNL1/RB1/HMGA1/KLF5/AHR/CEBPD/KLF6/NCOR2/IL6/RARA,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PRIMARY_OVARIAN_INSUFFICIENCY,21,170,19938,21/482,170/19938,0.12352941176470589,5.109812057603125,8.470161697876819,9.763704362475848e-10,2.1925511550822955e-09,AKT1/FOXO1/FANCA/WRN/TGFBR2/ESR2/TP63/SELENBP1/BRCA2/ESR1/PTEN/TGFBR3/IL6/POU5F1/SIRT1/COMT/BDNF/BRCA1/ATM/WT1/FOXO3,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INSULIN_SIGNALING,17,160,19938,17/482,160/19938,0.10625,4.395046680497925,6.786427281036268,3.5586498819763873e-07,5.118058257224468e-07,FOXO1/RAC1/MTOR/PTEN/EIF4E/RPS6KB1/INPP4A/FOS/EGR1/MAP3K7/MAPK8/FOXO3/MAPK14/IGF1R/SOCS1/PIK3R1/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,22,261,19938,22/482,261/19938,0.0842911877394636,3.486717222301712,6.364933312717069,4.260764005802592e-07,5.864277341319697e-07,FZD2/APC/DKK2/WNT5A/MTOR/PIK3R1/FZD8/AKT1/KRAS/DKK1/LPL/WNT7B/WNT3A/FZD5/IL6/BECN1/WNT16/DVL2/FZD7/LRP6/AKT3/MAPK8,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,10,103,19938,10/482,103/19938,0.0970873786407767,4.0160335173025015,4.830202276365569,0.00019671548480665508,0.00020306114560686975,RAC1/CXCL11/AKT3/FOS/MAP3K7/MAPK8/MAPK14/IL6/PIK3R1/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,15,155,19938,15/482,155/19938,0.0967741935483871,4.003078570472494,5.9076276334056645,5.5694794411874146e-06,6.4808488042908096e-06,PBX1/ESR2/GATA3/RUNX3/VEGFA/FOXM1/NKX3-1/PPARGC1A/BDNF/GJA1/EGR1/AR/TCF3/IL6/POU5F1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,10,53,19938,10/482,53/19938,0.18867924528301888,7.8047443826822205,7.807528849388037,4.770874769472417e-07,6.428126005183888e-07,NOTCH1/DKK1/PAX6/NKX2-5/FGF2/MAPK14/IRX4/POU5F1/NRG1/WNT3A,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,11,92,19938,11/482,92/19938,0.11956521739130435,4.945832581634494,5.970665204226444,1.3550094914186017e-05,1.5081844774050524e-05,FOXO1/PTPN6/RAC1/MYC/FYN/CDC42/MAP3K7/MAPK8/MAPK14/PIK3R1/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MALE_INFERTILITY,14,144,19938,14/482,144/19938,0.09722222222222222,4.021611341632089,5.727692706157423,1.0799267997055457e-05,1.2125493891430688e-05,ESR2/SOD3/ATM/BRCA2/ESR1/CLU/HMGA1/SOD2/MLH1/AHR/AR/BCL2/MDM2/MSMB,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_BETA_CATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA,13,26,19938,13/482,26/19938,0.5,20.682572614107883,15.806573651407783,6.410561040128264e-15,3.282207252545671e-14,DKK1/LRP6/ZBTB16/MYC/BCL9/WIF1/APC/LEF1/PML/TCF3/RARA/AKT1/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MEASLES_VIRUS_INFECTION,12,135,19938,12/482,135/19938,0.08888888888888889,3.6769017980636236,4.9120239389250155,0.0001092746514406304,0.00011464881462623518,CDKN1B/STAT3/TP53/BCL2/FOS/MAP3K7/MAPK8/BCL2L1/IL6/CCND2/PIK3R1/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,20,73,19938,20/482,73/19938,0.273972602739726,11.332916500881032,13.920880648625724,4.140634868980209e-16,2.304353318388986e-15,APC/TP53/MLH1/DDB2/AKT1/CCND1/KRAS/TGFBR2/CDKN1A/FOS/GADD45A/RAC1/SMAD4/SMAD2/LEF1/DCC/MYC/AKT3/MAPK8/BCL2,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TGF_BETA_SIGNALING_PATHWAY,27,132,19938,27/482,132/19938,0.20454545454545456,8.461052433044134,13.53677826160723,9.927144119326105e-18,9.076246051955296e-17,SMAD7/CDKN2B/TP53/CDC42/SRC/PIK3R1/AKT1/CCND1/TGFBR2/ITGB1/CDKN1A/FOS/FOXP3/MAPK14/RAC1/SMAD4/SMAD2/TGFBR3/KLF6/YAP1/DAB2/MYC/MAP3K7/MAPK8/PML/ATF3/ITCH,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TGF_BETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,10,58,19938,10/482,58/19938,0.1724137931034483,7.131921591071684,7.360868248397848,1.1458872831458079e-06,1.4240152644918777e-06,SMAD1/RUNX3/SMAD7/TGFBR2/STAT3/SMAD4/SMAD2/TGFBR3/FOS/LEF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SMALL_CELL_LUNG_CANCER,19,95,19938,19/482,95/19938,0.2,8.273029045643154,11.18407583471743,1.1181144567229477e-12,4.066215583255682e-12,CDKN2B/TP53/DDB2/E2F2/PIK3R1/AKT1/CCND1/ITGB1/CDKN1A/GADD45A/PTEN/RB1/FHIT/CDKN1B/MYC/AKT3/BCL2L1/BCL2/RARB,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,18,49,19938,18/482,49/19938,0.3673469387755102,15.195359471589466,15.659020966568617,3.3631908659277463e-17,2.26572858336185e-16,VEGFA/RAC1/BRCA1/MYC/UCHL1/STAT3/SMAD4/TP53/CDKN1A/CD44/E2F2/BCL2L1/LEF1/MAPK8/MAPK14/IL6/AKT1/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_T_CELL_ACTIVATION_SARS_COV_2,12,88,19938,12/482,88/19938,0.13636363636363635,5.640701622029423,6.867068368589048,1.3504774105094154e-06,1.6621260437038959e-06,FYN/PTEN/TP53/CDKN1A/FOS/CDKN2A/FOXO3/BCL2L1/MTOR/PIK3R1/AKT1/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY,27,302,19938,27/482,302/19938,0.08940397350993377,3.6982083482179657,7.43667986229179,5.924922237195116e-09,1.0991160092188042e-08,FGFR1/ITGA7/RPS6KB1/EGFR/MTOR/PIK3R1/MDM2/SLC2A3/AKT1/KRAS/VEGFA/FOXO1/PPARGC1A/EIF4E/ITGB1/CDKN1A/PHLPP1/FGF2/IGF1R/STK11/NGFR/PPP2R2C/PTEN/CDKN1B/AKT3/FOXO3/CREB3,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PI3K_AKT_SIGNALING_PATHWAY,34,337,19938,34/482,337/19938,0.10089020771513353,4.173338094241354,9.2473825923863,2.130792166825263e-12,6.993369162913683e-12,FGFR1/ITGA7/TP53/RPS6KB1/EGFR/MTOR/PIK3R1/MDM2/AKT1/CCND1/KRAS/VEGFA/ITGB1/EIF4E/CDKN1A/PHLPP1/FGF2/IGF1R/CCND2/STK11/NGFR/RAC1/PPP2R2C/PTEN/IL6/CDKN1B/BDNF/BRCA1/MYC/AKT3/FOXO3/BCL2L1/BCL2/CREB3,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,12,118,19938,12/482,118/19938,0.1016949152542373,4.20662493846262,5.498750179507844,2.9170803187132614e-05,3.164290515214385e-05,NPRL2/COMT/CUL3/FGFR1/ALDH1A2/SREBF2/TP53/CDC42/EGFR/NKX2-5/PRKN/BCL2,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EBOLA_VIRUS_INFECTION_IN_HOST,12,128,19938,12/482,128/19938,0.09375,3.877982365145228,5.141354150402532,6.526985369420994e-05,6.904579564346176e-05,RAC1/DAB2IP/ITGB1/CDC42/NPC1/FLNC/EGFR/TFAP2A/IGF1R/PIK3R1/AKT1/AXL,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RANKL_RANK_SIGNALING_PATHWAY,12,50,19938,12/482,50/19938,0.24,9.927634854771783,9.948383312588028,1.8340878788748876e-09,3.848577844196486e-09,RAC1/MITF/CDC42/FOS/MAP3K7/FHL2/MAPK8/SRC/MTOR/MAPK14/PIK3R1/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,24,73,19938,24/482,73/19938,0.3287671232876712,13.599499801057238,16.974504047133863,3.566366494413002e-21,5.706186391060803e-20,FGFR1/TP53/EGFR/MTOR/PIK3R1/AKT1/CCND1/KRAS/VEGFA/NOTCH1/TGFBR2/EIF4E/ERBB2/CDKN1A/CDKN2A/IGF1R/STK11/CUL3/TP63/PTEN/RB1/SMAD4/AKT3/SESN2,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_SIGNALING_PATHWAY,13,47,19938,13/482,47/19938,0.2765957446808511,11.441423148229893,11.279944461260973,5.455645892926984e-11,1.4857929240311786e-10,RAC1/NLK/LRP6/BCL9/APC/MAP3K7/LEF1/MAPK8/MTOR/TCF3/DVL2/AKT1/CCND1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEURAL_CREST_DIFFERENTIATION,14,101,19938,14/482,101/19938,0.13861386138613863,5.7337825068813935,7.5068482271572945,1.4490982328066253e-07,2.1821714564617417e-07,SMAD1/NOTCH1/SOX10/CDH1/MITF/FGFR1/MYC/ITGB1/TWIST1/FGF2/NEUROG1/DVL2/TFAP2A/WNT3A,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS,12,98,19938,12/482,98/19938,0.12244897959183673,5.065119823863155,6.34953907407406,4.294134228007264e-06,5.042653038393852e-06,NGFR/IGF1R/RAC1/CDH1/FGFR1/SMAD2/CDC42/EGFR/MTOR/YAP1/NF2/LEF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CHEMOKINE_SIGNALING_PATHWAY,10,165,19938,10/482,165/19938,0.06060606060606061,2.5069784986797434,3.059422030078231,0.006959437415732366,0.006959437415732366,KRAS/PARD3/RAC1/CXCL11/AKT3/STAT3/CDC42/FOXO3/PIK3R1/AKT1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TGF_BETA_RECEPTOR_SIGNALING,10,54,19938,10/482,54/19938,0.18518518518518517,7.660212079299216,7.713646033770725,5.729908130302183e-07,7.483961639578361e-07,SMAD1/RUNX3/SMAD7/TGFBR2/STAT3/SMAD4/SMAD2/TGFBR3/FOS/LEF1,Tumor_suppressor,c2.cp.wikipathways.v2023.2.Hs.symbols
