Node List,Node Source
PRKACG,Reactome_2022
PSMC3,Reactome_2022
RAG1,Reactome_2022
ARHGEF7,Reactome_2022
RASGRP1,Reactome_2022
ERBB2,Reactome_2022
PDGFB,Reactome_2022
DUSP5,Reactome_2022
SPRED2,Reactome_2022
RASGEF1A,Reactome_2022
ZDHHC9,Reactome_2022
PPP2R1A,Reactome_2022
NCAM1,Reactome_2022
CSK,Reactome_2022
ARTN,Reactome_2022
RASAL3,Reactome_2022
NEFL,Reactome_2022
SPTB,Reactome_2022
CAMK2A,Reactome_2022
PIK3CA,Reactome_2022
MARK3,Reactome_2022
DLG1,Reactome_2022
VWF,Reactome_2022
PRKCQ,Reactome_2022
MAPK12,Reactome_2022
SPTBN4,Reactome_2022
NRTN,Reactome_2022
RET,Reactome_2022
EGFR,Reactome_2022
FGF17,Reactome_2022
NRG2,Reactome_2022
SHOC2,Reactome_2022
SPTBN5,Reactome_2022
MAP2K1,Reactome_2022
FGF16,Reactome_2022
FRS3,Reactome_2022
LAMTOR3,Reactome_2022
RASGRF2,Reactome_2022
FGF13,Reactome_2022
NF1,Reactome_2022
CSF2RA,Reactome_2022
RBX1,Reactome_2022
RALGDS,Reactome_2022
CHURC1-FNTB,Reactome_2022
PPP2R5C,Reactome_2022
FGF8,Reactome_2022
CUL3,Reactome_2022
FGF22,Reactome_2022
IL2RG,Reactome_2022
PTPN3,Reactome_2022
PIK3CB,Reactome_2022
IL3RA,Reactome_2022
FGF5,Reactome_2022
MPP2,Reactome_2022
YWHAB,Reactome_2022
DUSP12,Reactome_2022
SOS1,Reactome_2022
KBTBD7,Reactome_2022
PDE6D,Reactome_2022
FGF9,Reactome_2022
EREG,Reactome_2022
FLT3,Reactome_2022
FGF6,Reactome_2022
CSF2RB,Reactome_2022
IL5RA,Reactome_2022
DUSP8,Reactome_2022
ERBB4,Reactome_2022
RASA4,Reactome_2022
IRS2,Reactome_2022
KITLG,Reactome_2022
MAPK3,Reactome_2022
RASA3,Reactome_2022
CAMK2B,Reactome_2022
JAK2,Reactome_2022
FGF23,Reactome_2022
PPP2CB,Reactome_2022
LLGL1,Reactome_2022
MRAS,Reactome_2022
PPP2CA,Reactome_2022
EPGN,Reactome_2022
LAMTOR2,Reactome_2022
PPP2R5B,Reactome_2022
ABHD17A,Reactome_2022
LRRC7,Reactome_2022
DAB2IP,Reactome_2022
PRKG2,Reactome_2022
ARRB1,Reactome_2022
DUSP2,Reactome_2022
GRB2,Reactome_2022
RASGRF1,Reactome_2022
HRAS,Reactome_2022
EGF,Reactome_2022
PTPN7,Reactome_2022
SPTA1,Reactome_2022
JAK3,Reactome_2022
TGFA,Reactome_2022
FGG,Reactome_2022
IL3,Reactome_2022
SPTBN1,Reactome_2022
GRIN2B,Reactome_2022
DUSP10,Reactome_2022
FGFR2,Reactome_2022
SYNGAP1,Reactome_2022
RASA2,Reactome_2022
GDNF,Reactome_2022
AREG,Reactome_2022
PEA15,Reactome_2022
GFRA4,Reactome_2022
IRS1,Reactome_2022
NRAS,Reactome_2022
PTPRA,Reactome_2022
TEK,Reactome_2022
RGL2,Reactome_2022
RCE1,Reactome_2022
IL17RD,Reactome_2022
FGA,Reactome_2022
MAP3K11,Reactome_2022
ERBB3,Reactome_2022
PDGFRA,Reactome_2022
PPP1CB,Reactome_2022
GFRA1,Reactome_2022
RANBP9,Reactome_2022
FGF18,Reactome_2022
ABHD17C,Reactome_2022
FGF7,Reactome_2022
LYPLA1,Reactome_2022
RAP1A,Reactome_2022
PPP2R5D,Reactome_2022
KL,Reactome_2022
RASAL1,Reactome_2022
CNKSR1,Reactome_2022
SRC,Reactome_2022
VCL,Reactome_2022
SPRED1,Reactome_2022
SHC2,Reactome_2022
PAQR3,Reactome_2022
RAP1B,Reactome_2022
PDGFRB,Reactome_2022
FLT3LG,Reactome_2022
MAP2K2,Reactome_2022
SPTAN1,Reactome_2022
RASGRP3,Reactome_2022
PPP2R1B,Reactome_2022
PIK3R2,Reactome_2022
BCL2L1,Reactome_2022
ARRB2,Reactome_2022
FGF4,Reactome_2022
CALM1,Reactome_2022
NRG3,Reactome_2022
FGF10,Reactome_2022
RASAL2,Reactome_2022
FGF20,Reactome_2022
APBB1IP,Reactome_2022
DUSP4,Reactome_2022
USP17L2,Reactome_2022
WDR83,Reactome_2022
ARAF,Reactome_2022
PPP1CC,Reactome_2022
SHC1,Reactome_2022
SPRED3,Reactome_2022
BTC,Reactome_2022
KLB,Reactome_2022
GFRA3,Reactome_2022
SPNS1,Reactome_2022
FGFR4,Reactome_2022
KSR1,Reactome_2022
FN1,Reactome_2022
GRIN2D,Reactome_2022
SHC3,Reactome_2022
IL2RA,Reactome_2022
CAMK2D,Reactome_2022
SPTBN2,Reactome_2022
FNTA,Reactome_2022
RNASE3,Reactome_2022
HBEGF,Reactome_2022
PIK3R1,Reactome_2022
PDGFA,Reactome_2022
RNMT,Reactome_2022
DUSP9,Reactome_2022
FGB,Reactome_2022
ARL2,Reactome_2022
JAK1,Reactome_2022
PEBP1,Reactome_2022
BRAF,Reactome_2022
PPP2R5E,Reactome_2022
FGFR1,Reactome_2022
GFRA2,Reactome_2022
CAMK2G,Reactome_2022
ACTN2,Reactome_2022
CNKSR2,Reactome_2022
CSF2,Reactome_2022
TLN1,Reactome_2022
KSR2,Reactome_2022
DUSP6,Reactome_2022
ANGPT1,Reactome_2022
NRG4,Reactome_2022
NRG1,Reactome_2022
FGF19,Reactome_2022
FGFR3,Reactome_2022
PPP5C,Reactome_2022
FGF1,Reactome_2022
PTK2,Reactome_2022
FYN,Reactome_2022
DUSP16,Reactome_2022
MAPK1,Reactome_2022
IQGAP1,Reactome_2022
GOLGA7,Reactome_2022
ITGA2B,Reactome_2022
FGF3,Reactome_2022
RAPGEF2,Reactome_2022
ITGB3,Reactome_2022
RASGRP4,Reactome_2022
IL2RB,Reactome_2022
RGL3,Reactome_2022
ABHD17B,Reactome_2022
IL5,Reactome_2022
FRS2,Reactome_2022
PHB1,Reactome_2022
KIT,Reactome_2022
GPRIN1,Reactome_2022
ARHGAP9,Reactome_2022
DUSP7,Reactome_2022
MPP3,Reactome_2022
PSPN,Reactome_2022
ICMT,Reactome_2022
IL2,Reactome_2022
PPP2R5A,Reactome_2022
FOS,Reactome_2022
SRF,Reactome_2022
UHMK1,Reactome_2022
AKT2,Reactome_2022
CDKN1B,Reactome_2022
AKT3,Reactome_2022
BCL2,Reactome_2022
CCND1,Reactome_2022
KCNH8,Reactome_2022
CREB1,Reactome_2022
AKT1,Reactome_2022
MAML2,Reactome_2022
MAMLD1,Reactome_2022
H2AJ,Reactome_2022
H2AC6,Reactome_2022
H2AZ1,Reactome_2022
H3C7,Reactome_2022
RAB6A,Reactome_2022
ATP2A2,Reactome_2022
ELF3,Reactome_2022
H2BC13,Reactome_2022
RUNX1,Reactome_2022
H2BC12,Reactome_2022
H2BC3,Reactome_2022
TP53,Reactome_2022
H2BC14,Reactome_2022
SNW1,Reactome_2022
EP300,Reactome_2022
H2BC26,Reactome_2022
NOTCH2,Reactome_2022
LFNG,Reactome_2022
H2BC4,Reactome_2022
H2AB1,Reactome_2022
TMED2,Reactome_2022
NOTCH4,Reactome_2022
RFNG,Reactome_2022
H2BC9,Reactome_2022
ATP2A3,Reactome_2022
MAML1,Reactome_2022
H2BC21,Reactome_2022
E2F1,Reactome_2022
KAT2B,Reactome_2022
H2BC5,Reactome_2022
NOTCH3,Reactome_2022
H2BC15,Reactome_2022
H4C15,Reactome_2022
ST3GAL3,Reactome_2022
TFDP2,Reactome_2022
H2AC7,Reactome_2022
H2AC14,Reactome_2022
H2AX,Reactome_2022
B4GALT1,Reactome_2022
KAT2A,Reactome_2022
H2AZ2,Reactome_2022
NOTCH1,Reactome_2022
ST3GAL6,Reactome_2022
POGLUT1,Reactome_2022
MAML3,Reactome_2022
SIRT6,Reactome_2022
H2BC12L,Reactome_2022
MFNG,Reactome_2022
FURIN,Reactome_2022
CREBBP,Reactome_2022
TFDP1,Reactome_2022
H2AC19,Reactome_2022
POFUT1,Reactome_2022
H2AC4,Reactome_2022
H2BC17,Reactome_2022
H3-3B,Reactome_2022
H2BC1,Reactome_2022
RBPJ,Reactome_2022
E2F3,Reactome_2022
ST3GAL4,Reactome_2022
H2AC20,Reactome_2022
ATP2A1,Reactome_2022
SEL1L,Reactome_2022
H2BC11,Reactome_2022
H3C13,Reactome_2022
PRKCI,Reactome_2022
SUMO1,Reactome_2022
MRE11,Reactome_2022
KDM4B,Reactome_2022
KAT5,Reactome_2022
MDC1,Reactome_2022
APBB1,Reactome_2022
BAZ1B,Reactome_2022
RAD50,Reactome_2022
EYA2,Reactome_2022
CHEK2,Reactome_2022
BABAM1,Reactome_2022
EYA4,Reactome_2022
UBXN1,Reactome_2022
KDM4A,Reactome_2022
RNF168,Reactome_2022
EYA1,Reactome_2022
HERC2,Reactome_2022
BRCC3,Reactome_2022
BRCA1,Reactome_2022
UIMC1,Reactome_2022
SMARCA5,Reactome_2022
KPNA2,Reactome_2022
ATM,Reactome_2022
EYA3,Reactome_2022
H3-4,Reactome_2022
TP53BP1,Reactome_2022
RNF8,Reactome_2022
ABL1,Reactome_2022
BABAM2,Reactome_2022
UBE2N,Reactome_2022
NSD2,Reactome_2022
CNKSR3,Reactome_2022
UBE2V2,Reactome_2022
BARD1,Reactome_2022
UBE2I,Reactome_2022
ABRAXAS1,Reactome_2022
MAPK8,Reactome_2022
PIAS4,Reactome_2022
ANAPC11,Reactome_2022
UBE2S,Reactome_2022
ANAPC4,Reactome_2022
CCNB1,Reactome_2022
BUB3,Reactome_2022
CDC20,Reactome_2022
ANAPC15,Reactome_2022
BUB1B,Reactome_2022
UBE2D1,Reactome_2022
CDC16,Reactome_2022
ANAPC1,Reactome_2022
ANAPC2,Reactome_2022
PTTG1,Reactome_2022
UBE2E1,Reactome_2022
CCNA2,Reactome_2022
CCNA1,Reactome_2022
NEK2,Reactome_2022
MAD2L1,Reactome_2022
ANAPC5,Reactome_2022
CDC27,Reactome_2022
CDC23,Reactome_2022
CDC26,Reactome_2022
ANAPC10,Reactome_2022
ANAPC16,Reactome_2022
UBE2C,Reactome_2022
ANAPC7,Reactome_2022
FBXO17,Reactome_2022
KEAP1,Reactome_2022
COMMD8,Reactome_2022
KBTBD8,Reactome_2022
ASB7,Reactome_2022
SPSB1,Reactome_2022
FBXW8,Reactome_2022
CISH,Reactome_2022
FBXO27,Reactome_2022
FBXO2,Reactome_2022
FBXW11,Reactome_2022
WSB2,Reactome_2022
ASB14,Reactome_2022
FEM1B,Reactome_2022
RBBP5,Reactome_2022
CARD16,Reactome_2022
DDB2,Reactome_2022
CUL1,Reactome_2022
BTBD1,Reactome_2022
COPS7A,Reactome_2022
CUL2,Reactome_2022
KLHL20,Reactome_2022
UBD,Reactome_2022
SPSB2,Reactome_2022
BTBD6,Reactome_2022
SOCS6,Reactome_2022
FBXO32,Reactome_2022
FBXO30,Reactome_2022
COMMD4,Reactome_2022
UBXN7,Reactome_2022
CAND1,Reactome_2022
KLHL22,Reactome_2022
UBE2M,Reactome_2022
KLHL25,Reactome_2022
COMMD1,Reactome_2022
DCAF6,Reactome_2022
KLHL21,Reactome_2022
ERCC8,Reactome_2022
FBXL16,Reactome_2022
KLHL11,Reactome_2022
UCHL3,Reactome_2022
LRRC41,Reactome_2022
FBXO41,Reactome_2022
KBTBD13,Reactome_2022
COMMD9,Reactome_2022
CUL9,Reactome_2022
ASB12,Reactome_2022
COMMD5,Reactome_2022
KCTD7,Reactome_2022
DCUN1D3,Reactome_2022
FBXO11,Reactome_2022
UBE2F,Reactome_2022
COPS8,Reactome_2022
FBXO15,Reactome_2022
FEM1C,Reactome_2022
DCUN1D5,Reactome_2022
FBXW9,Reactome_2022
FBXO22,Reactome_2022
UBE2D2,Reactome_2022
ASB1,Reactome_2022
CUL4A,Reactome_2022
CUL4B,Reactome_2022
FBXW5,Reactome_2022
HIF1A,Reactome_2022
FBXO10,Reactome_2022
FBXO7,Reactome_2022
DDA1,Reactome_2022
COPS6,Reactome_2022
NAE1,Reactome_2022
SPSB4,Reactome_2022
ASB11,Reactome_2022
OBSL1,Reactome_2022
CCNF,Reactome_2022
MUL1,Reactome_2022
KLHL42,Reactome_2022
ASB9,Reactome_2022
DCUN1D4,Reactome_2022
FBXL4,Reactome_2022
ASB15,Reactome_2022
GPR75-ASB3,Reactome_2022
FBXO4,Reactome_2022
FBXL15,Reactome_2022
CCDC8,Reactome_2022
ZBTB16,Reactome_2022
ASB6,Reactome_2022
LRR1,Reactome_2022
SKP1,Reactome_2022
COPS5,Reactome_2022
COMMD6,Reactome_2022
ELOC,Reactome_2022
ASB8,Reactome_2022
FBXL13,Reactome_2022
ASB13,Reactome_2022
FBXW2,Reactome_2022
VCP,Reactome_2022
FBXL3,Reactome_2022
SENP8,Reactome_2022
VHL,Reactome_2022
DCUN1D1,Reactome_2022
CUL7,Reactome_2022
COPS2,Reactome_2022
SQSTM1,Reactome_2022
BTRC,Reactome_2022
KCTD6,Reactome_2022
FBXL12,Reactome_2022
ASB17,Reactome_2022
FBXO6,Reactome_2022
COMMD2,Reactome_2022
FBXL5,Reactome_2022
ASB4,Reactome_2022
DCAF8,Reactome_2022
NPLOC4,Reactome_2022
ASB2,Reactome_2022
BIRC5,Reactome_2022
ASB16,Reactome_2022
ASB5,Reactome_2022
KLHL2,Reactome_2022
DCAF7,Reactome_2022
WDTC1,Reactome_2022
COPS4,Reactome_2022
ASB18,Reactome_2022
GPS1,Reactome_2022
SOCS2,Reactome_2022
DCAF16,Reactome_2022
DTL,Reactome_2022
CUL5,Reactome_2022
ANKRD9,Reactome_2022
FBXW10,Reactome_2022
KLHL13,Reactome_2022
FBXO31,Reactome_2022
WDR5,Reactome_2022
WSB1,Reactome_2022
COMMD3,Reactome_2022
PUM2,Reactome_2022
UBE2D3,Reactome_2022
FBXL19,Reactome_2022
KLHL5,Reactome_2022
FBXL8,Reactome_2022
FBXO21,Reactome_2022
TULP4,Reactome_2022
GAN,Reactome_2022
COMMD7,Reactome_2022
COPS3,Reactome_2022
NFE2L2,Reactome_2022
DCAF17,Reactome_2022
FBXO44,Reactome_2022
FBXL14,Reactome_2022
KLHL9,Reactome_2022
FBXW12,Reactome_2022
KLHL41,Reactome_2022
NUB1,Reactome_2022
SPSB3,Reactome_2022
RNF7,Reactome_2022
KBTBD6,Reactome_2022
UFD1,Reactome_2022
FBXO40,Reactome_2022
ELOB,Reactome_2022
FBXW4,Reactome_2022
NEDD8,Reactome_2022
FBXL7,Reactome_2022
DCUN1D2,Reactome_2022
DCAF11,Reactome_2022
COMMD10,Reactome_2022
DCAF13,Reactome_2022
ASB10,Reactome_2022
NEURL2,Reactome_2022
DCAF5,Reactome_2022
FBXL22,Reactome_2022
FBXL18,Reactome_2022
RBBP7,Reactome_2022
DCAF4,Reactome_2022
UBA3,Reactome_2022
EPAS1,Reactome_2022
SOCS5,Reactome_2022
KLHL3,Reactome_2022
HIF3A,Reactome_2022
DDB1,Reactome_2022
FBXW7,Reactome_2022
DCAF10,Reactome_2022
FBXO9,Reactome_2022
CCDC22,Reactome_2022
SKP2,Reactome_2022
FBXL20,Reactome_2022
LMO7,Reactome_2022
SOCS3,Reactome_2022
CKS1B,Reactome_2022
DYRK1A,Reactome_2022
E2F4,Reactome_2022
MCM8,Reactome_2022
SLC25A2,Reactome_2022
ORC3,Reactome_2022
POLE4,Reactome_2022
LYN,Reactome_2022
RB1,Reactome_2022
CCNH,Reactome_2022
CDKN2A,Reactome_2022
MCM10,Reactome_2022
ORC4,Reactome_2022
CDK7,Reactome_2022
E2F5,Reactome_2022
CDT1,Reactome_2022
HDAC1,Reactome_2022
CDK6,Reactome_2022
POLR1A,Reactome_2022
RPA4,Reactome_2022
PRIM1,Reactome_2022
TYMS,Reactome_2022
RRM2,Reactome_2022
CDKN2D,Reactome_2022
FBXO5,Reactome_2022
MNAT1,Reactome_2022
WEE1,Reactome_2022
MCM3,Reactome_2022
PPP2R2A,Reactome_2022
CDC25A,Reactome_2022
RBL2,Reactome_2022
CDKN2C,Reactome_2022
LIN9,Reactome_2022
CDC6,Reactome_2022
CDK4,Reactome_2022
CCND2,Reactome_2022
TOP2A,Reactome_2022
POLE,Reactome_2022
LIN52,Reactome_2022
DHFR,Reactome_2022
MYBL2,Reactome_2022
POLR1B,Reactome_2022
CDC7,Reactome_2022
CDKN2B,Reactome_2022
PCNA,Reactome_2022
PRIM2,Reactome_2022
POLA1,Reactome_2022
ORC6,Reactome_2022
LIN54,Reactome_2022
RPA3,Reactome_2022
POLA2,Reactome_2022
CABLES1,Reactome_2022
GMNN,Reactome_2022
CDKN1C,Reactome_2022
E2F2,Reactome_2022
MCM4,Reactome_2022
POLE3,Reactome_2022
PPP2R3B,Reactome_2022
CDC45,Reactome_2022
PTK6,Reactome_2022
POLE2,Reactome_2022
RBBP4,Reactome_2022
MCM5,Reactome_2022
MCM7,Reactome_2022
CCNE1,Reactome_2022
RBL1,Reactome_2022
LIN37,Reactome_2022
DBF4,Reactome_2022
CDKN1A,Reactome_2022
CCNE2,Reactome_2022
MCM6,Reactome_2022
CDK2,Reactome_2022
TK1,Reactome_2022
SLC25A15,Reactome_2022
E2F6,Reactome_2022
ORC5,Reactome_2022
MAX,Reactome_2022
GNB4,Reactome_2022
GNA12,Reactome_2022
TIAM2,Reactome_2022
ITSN1,Reactome_2022
ARHGEF5,Reactome_2022
FGD1,Reactome_2022
ABR,Reactome_2022
VAV3,Reactome_2022
ARHGEF33,Reactome_2022
MCF2L,Reactome_2022
ARHGEF16,Reactome_2022
GNG4,Reactome_2022
GNB3,Reactome_2022
ARHGEF35,Reactome_2022
GNG3,Reactome_2022
TIAM1,Reactome_2022
GNA13,Reactome_2022
BTK,Reactome_2022
AKAP13,Reactome_2022
ADRA1A,Reactome_2022
NGEF,Reactome_2022
ARHGEF3,Reactome_2022
GNGT1,Reactome_2022
GNG2,Reactome_2022
ARHGEF12,Reactome_2022
ARHGEF1,Reactome_2022
TBXA2R,Reactome_2022
GNB2,Reactome_2022
PLXNB1,Reactome_2022
ARHGEF10,Reactome_2022
RHOB,Reactome_2022
PLEKHG5,Reactome_2022
ROCK1,Reactome_2022
ROCK2,Reactome_2022
ARHGEF6,Reactome_2022
GNG12,Reactome_2022
ECT2,Reactome_2022
GNG10,Reactome_2022
ARHGEF37,Reactome_2022
ARHGEF39,Reactome_2022
PREX1,Reactome_2022
ADRA1D,Reactome_2022
MCF2,Reactome_2022
GNG5,Reactome_2022
PLEKHG2,Reactome_2022
ARHGEF4,Reactome_2022
OBSCN,Reactome_2022
ADRA1B,Reactome_2022
VAV2,Reactome_2022
GNGT2,Reactome_2022
ARHGEF10L,Reactome_2022
GNG13,Reactome_2022
FGD4,Reactome_2022
VAV1,Reactome_2022
ARHGEF40,Reactome_2022
ARHGEF11,Reactome_2022
ARHGEF9,Reactome_2022
RHOC,Reactome_2022
RHOA,Reactome_2022
GNB5,Reactome_2022
TRIO,Reactome_2022
GNG11,Reactome_2022
SOS2,Reactome_2022
ARHGEF38,Reactome_2022
GNG8,Reactome_2022
GNB1,Reactome_2022
ARHGEF19,Reactome_2022
ARHGEF15,Reactome_2022
GNG7,Reactome_2022
ARHGEF26,Reactome_2022
ARHGEF2,Reactome_2022
ARHGEF17,Reactome_2022
PRPF38B,Reactome_2022
ARHGEF18,Reactome_2022
PTPN12,Reactome_2022
PLCG1,Reactome_2022
CDC37,Reactome_2022
ERBIN,Reactome_2022
HSP90AA1,Reactome_2022
PIGU,Reactome_2022
TERF2,Reactome_2022
TINF2,Reactome_2022
H1-5,Reactome_2022
TERF2IP,Reactome_2022
HMGA1,Reactome_2022
H1-1,Reactome_2022
LMNB1,Reactome_2022
POT1,Reactome_2022
H1-4,Reactome_2022
H1-0,Reactome_2022
ASF1A,Reactome_2022
H1-2,Reactome_2022
TERF1,Reactome_2022
HIRA,Reactome_2022
EP400,Reactome_2022
ACD,Reactome_2022
HMGA2,Reactome_2022
H1-3,Reactome_2022
CABIN1,Reactome_2022
UBN1,Reactome_2022
ACTG1,Reactome_2022
EPHA6,Reactome_2022
NCK2,Reactome_2022
ARPC2,Reactome_2022
ADAM10,Reactome_2022
MYL12B,Reactome_2022
CLTC,Reactome_2022
WASL,Reactome_2022
GIT1,Reactome_2022
AP2A1,Reactome_2022
SDC2,Reactome_2022
ARPC4-TTLL3,Reactome_2022
APH1A,Reactome_2022
PSENEN,Reactome_2022
CLTCL1,Reactome_2022
NCSTN,Reactome_2022
EPHA8,Reactome_2022
ACTR2,Reactome_2022
VPS72,Reactome_2022
MYL9,Reactome_2022
EFNA4,Reactome_2022
CLTB,Reactome_2022
EPHA1,Reactome_2022
EPHA3,Reactome_2022
EPHB2,Reactome_2022
EPHA5,Reactome_2022
MYH11,Reactome_2022
EPHA7,Reactome_2022
EFNB2,Reactome_2022
MYH9,Reactome_2022
EFNA3,Reactome_2022
CLTA,Reactome_2022
EPHB3,Reactome_2022
ACTR3,Reactome_2022
EFNA2,Reactome_2022
EPHB1,Reactome_2022
EPHA4,Reactome_2022
EFNA5,Reactome_2022
MYH14,Reactome_2022
MYL12A,Reactome_2022
DNM1,Reactome_2022
ARPC1A,Reactome_2022
MMP9,Reactome_2022
MYL6,Reactome_2022
EPHA10,Reactome_2022
MYH10,Reactome_2022
EFNB3,Reactome_2022
EFNB1,Reactome_2022
AP2S1,Reactome_2022
EFNA1,Reactome_2022
ARPC5,Reactome_2022
YES1,Reactome_2022
ARPC1B,Reactome_2022
SDCBP,Reactome_2022
PSEN1,Reactome_2022
EPHB4,Reactome_2022
ARHGEF28,Reactome_2022
ARPC3,Reactome_2022
AP2M1,Reactome_2022
PSEN2,Reactome_2022
AP2A2,Reactome_2022
LIMK1,Reactome_2022
EPHB6,Reactome_2022
AP2B1,Reactome_2022
POTEF,Reactome_2022
APH1B,Reactome_2022
LIMK2,Reactome_2022
EPHA2,Reactome_2022
TRIM38,Reactome_2022
SOCS1,Reactome_2022
TRIM14,Reactome_2022
FCGR1A,Reactome_2022
TRIM8,Reactome_2022
HLA-DRB4,Reactome_2022
OAS2,Reactome_2022
GBP4,Reactome_2022
SMAD7,Reactome_2022
PRKCD,Reactome_2022
HLA-E,Reactome_2022
IRF6,Reactome_2022
TRIM22,Reactome_2022
TRIM21,Reactome_2022
GBP1,Reactome_2022
IRF8,Reactome_2022
VCAM1,Reactome_2022
IFNGR1,Reactome_2022
IRF2,Reactome_2022
TRIM3,Reactome_2022
HLA-A,Reactome_2022
HLA-C,Reactome_2022
TRIM31,Reactome_2022
OAS1,Reactome_2022
GBP7,Reactome_2022
IRF4,Reactome_2022
IFI30,Reactome_2022
PTPN1,Reactome_2022
PTPN6,Reactome_2022
PTAFR,Reactome_2022
GBP2,Reactome_2022
HLA-DRB1,Reactome_2022
PML,Reactome_2022
PIAS1,Reactome_2022
IRF9,Reactome_2022
IRF3,Reactome_2022
TRIM6-TRIM34,Reactome_2022
HLA-G,Reactome_2022
PTPN11,Reactome_2022
STAT1,Reactome_2022
TRIM46,Reactome_2022
BCL11B,Reactome_2022
ICAM1,Reactome_2022
MID1,Reactome_2022
HLA-B,Reactome_2022
OAS3,Reactome_2022
TRIM62,Reactome_2022
IRF1,Reactome_2022
HLA-DRA,Reactome_2022
TRIM17,Reactome_2022
HLA-DQA2,Reactome_2022
CD44,Reactome_2022
TRIM68,Reactome_2022
TRIM25,Reactome_2022
HLA-DPA1,Reactome_2022
TRIM2,Reactome_2022
B2M,Reactome_2022
HLA-DRB3,Reactome_2022
TRIM45,Reactome_2022
TRIM10,Reactome_2022
TRIM29,Reactome_2022
PTPN2,Reactome_2022
HLA-F,Reactome_2022
CIITA,Reactome_2022
IRF5,Reactome_2022
TRIM35,Reactome_2022
TRIM26,Reactome_2022
HLA-DQA1,Reactome_2022
GBP6,Reactome_2022
IFNGR2,Reactome_2022
MT2A,Reactome_2022
GBP5,Reactome_2022
TRIM5,Reactome_2022
TRIM48,Reactome_2022
IFNG,Reactome_2022
HLA-DQB2,Reactome_2022
SP100,Reactome_2022
IRF7,Reactome_2022
OASL,Reactome_2022
HLA-DRB5,Reactome_2022
IRAK1,Reactome_2022
VRK3,Reactome_2022
RIPK2,Reactome_2022
UBE2V1,Reactome_2022
RPS6KA1,Reactome_2022
MAP2K7,Reactome_2022
MAP3K7,Reactome_2022
MAPKAPK3,Reactome_2022
TAB1,Reactome_2022
MAP2K6,Reactome_2022
MAP3K8,Reactome_2022
RPS6KA5,Reactome_2022
MAPK14,Reactome_2022
MEF2A,Reactome_2022
MEF2C,Reactome_2022
MAPK7,Reactome_2022
IKBKB,Reactome_2022
NFKB1,Reactome_2022
TNIP2,Reactome_2022
TRAF6,Reactome_2022
DUSP3,Reactome_2022
TAB2,Reactome_2022
NOD2,Reactome_2022
RPS6KA3,Reactome_2022
MAPK9,Reactome_2022
RPS6KA2,Reactome_2022
IKBKG,Reactome_2022
IRAK2,Reactome_2022
MAPK10,Reactome_2022
NOD1,Reactome_2022
MAP2K4,Reactome_2022
TAB3,Reactome_2022
MAP2K3,Reactome_2022
MAPK11,Reactome_2022
CHUK,Reactome_2022
MAPKAPK2,Reactome_2022
COL4A3,Reactome_2022
COL6A5,Reactome_2022
CXXC1,Reactome_2022
BCAR1,Reactome_2022
COL4A5,Reactome_2022
COL9A1,Reactome_2022
